minutes,tcp_apigateway_api_gateway,tcp_apigateway_source,tcp_customersservice_customers_service,tcp_customersservice_source,tcp_srtt_source,tcp_srtt_SRTT_cumulative,tcp_vetsservice_vets_service,tcp_vetsservice_source,tcp_visitsservice_visits_service,tcp_visitsservice_source
2025-05-17 17:42:45,0.0,DELAY,141.0,DELAY,DELAY,2924.649843766693,1.0,DELAY,1.0,DELAY
2025-05-17 17:43:00,0.0,DELAY,141.0,DELAY,DELAY,2937.1375179777765,1.0,DELAY,1.0,DELAY
2025-05-17 17:43:15,0.0,DELAY,296.0,DELAY,DELAY,2930.483255263095,0.0,DELAY,2.0,DELAY
2025-05-17 17:43:30,0.0,DELAY,296.0,DELAY,DELAY,2940.165046717173,0.0,DELAY,2.0,DELAY
2025-05-17 17:43:45,0.0,DELAY,296.0,DELAY,DELAY,2990.868199266096,0.0,DELAY,2.0,DELAY
2025-05-17 17:44:00,0.0,DELAY,296.0,DELAY,DELAY,2961.3726666806256,0.0,DELAY,2.0,DELAY
2025-05-17 17:44:15,0.0,DELAY,606.0,DELAY,DELAY,2950.81354262492,0.0,DELAY,4.0,DELAY
2025-05-17 17:44:30,0.0,DELAY,606.0,DELAY,DELAY,2900.7617106402367,0.0,DELAY,4.0,DELAY
2025-05-17 17:44:45,0.0,DELAY,606.0,DELAY,DELAY,2859.8142826017724,0.0,DELAY,4.0,DELAY
2025-05-17 17:45:00,0.0,DELAY,606.0,DELAY,DELAY,2860.4800499169733,0.0,DELAY,4.0,DELAY
2025-05-17 17:45:15,0.0,DELAY,345.0,DELAY,DELAY,2843.809178720079,1.0,DELAY,2.0,DELAY
2025-05-17 17:45:30,0.0,DELAY,345.0,DELAY,DELAY,2840.783015262516,1.0,DELAY,2.0,DELAY
2025-05-17 17:45:45,0.0,DELAY,345.0,DELAY,DELAY,2878.9036522921524,1.0,DELAY,2.0,DELAY
2025-05-17 17:46:00,0.0,DELAY,345.0,DELAY,DELAY,2899.930235533257,1.0,DELAY,2.0,DELAY
2025-05-17 17:46:15,0.0,DELAY,873.0,DELAY,DELAY,2888.7629264950733,0.0,DELAY,0.0,DELAY
2025-05-17 17:46:30,0.0,DELAY,873.0,DELAY,DELAY,2894.1753813270057,0.0,DELAY,0.0,DELAY
