minutes,network_tcp_srtt_source,network_tcp_srtt_SRTT_cumulative,other_tcp_customersservice_customers_service,other_tcp_customersservice_source,other_tcp_visitsservice_visits_service,other_tcp_visitsservice_source
2080-11-30 13:10:30,CACHE_FILLING,4324.707126191878,,,0.0,CACHE_FILLING
2080-11-30 13:10:45,CACHE_FILLING,4320.086987876796,,,0.0,CACHE_FILLING
2080-11-30 13:11:00,CACHE_FILLING,4329.435294336133,,,0.0,CACHE_FILLING
2080-11-30 13:11:15,CACHE_FILLING,4279.965912645577,,,0.0,CACHE_FILLING
2080-11-30 13:11:30,CACHE_FILLING,3918.801824003797,,,0.0,CACHE_FILLING
2080-11-30 13:11:45,CACHE_FILLING,3972.46272773151,,,0.0,CACHE_FILLING
2080-11-30 13:12:00,CACHE_FILLING,3890.2119969469127,,,0.0,CACHE_FILLING
2080-11-30 13:12:15,CACHE_FILLING,4178.036171914426,,,0.0,CACHE_FILLING
2080-11-30 13:12:30,CACHE_FILLING,4183.690829545345,,,0.0,CACHE_FILLING
2080-11-30 13:12:45,CACHE_FILLING,4190.08742480785,,,0.0,CACHE_FILLING
2080-11-30 13:13:00,CACHE_FILLING,4166.423696500223,,,0.0,CACHE_FILLING
2080-11-30 13:13:15,CACHE_FILLING,3886.233514370692,,,0.0,CACHE_FILLING
2080-11-30 13:13:30,CACHE_FILLING,3982.12456425452,,,0.0,CACHE_FILLING
2080-11-30 13:13:45,CACHE_FILLING,3982.0655142770174,,,0.0,CACHE_FILLING
2080-11-30 13:14:00,CACHE_FILLING,3952.117751746872,,,0.0,CACHE_FILLING
2080-11-30 13:14:15,CACHE_FILLING,4175.560169907234,,,0.0,CACHE_FILLING
2080-11-30 13:14:30,CACHE_FILLING,3987.043802023594,,,0.0,CACHE_FILLING
2080-11-30 13:14:45,CACHE_FILLING,3986.2974207182806,,,0.0,CACHE_FILLING
2080-11-30 13:15:00,CACHE_FILLING,3692.051379429705,,,0.0,CACHE_FILLING
2080-11-30 13:15:15,CACHE_FILLING,1912.277420940172,,,0.0,CACHE_FILLING
2080-11-30 13:15:30,CACHE_FILLING,1789.1726824947075,,,0.0,CACHE_FILLING
2080-11-30 13:15:45,CACHE_FILLING,1592.982475042108,,,0.0,CACHE_FILLING
2080-11-30 13:16:00,CACHE_FILLING,2280.9184327911425,,,0.0,CACHE_FILLING
2080-11-30 13:16:15,CACHE_FILLING,4353.14536123305,,,0.0,CACHE_FILLING
2080-11-30 13:16:30,CACHE_FILLING,4132.792571259562,,,0.0,CACHE_FILLING
2080-11-30 13:16:45,CACHE_FILLING,4273.722497592127,,,0.0,CACHE_FILLING
2080-11-30 13:17:00,CACHE_FILLING,4305.361754524944,,,0.0,CACHE_FILLING
2080-11-30 13:17:15,CACHE_FILLING,4385.320149228169,,,0.0,CACHE_FILLING
2080-11-30 13:17:30,CACHE_FILLING,5044.206940802371,,,0.0,CACHE_FILLING
2080-11-30 13:17:45,CACHE_FILLING,5148.213522290372,,,0.0,CACHE_FILLING
2080-11-30 13:18:00,CACHE_FILLING,4930.615884318192,,,0.0,CACHE_FILLING
2080-11-30 13:18:15,CACHE_FILLING,4922.798884318192,,,0.0,CACHE_FILLING
2080-11-30 13:18:30,CACHE_FILLING,4608.884649526666,,,0.0,CACHE_FILLING
2080-11-30 13:18:45,CACHE_FILLING,4523.540791003785,,,0.0,CACHE_FILLING
2080-11-30 13:19:00,CACHE_FILLING,4432.392937674,,,0.0,CACHE_FILLING
2080-11-30 13:19:15,CACHE_FILLING,4477.628425909278,,,0.0,CACHE_FILLING
2080-11-30 13:19:30,CACHE_FILLING,5144.195161074626,,,0.0,CACHE_FILLING
2080-11-30 13:19:45,CACHE_FILLING,5177.718664721356,,,0.0,CACHE_FILLING
2080-11-30 13:20:00,CACHE_FILLING,4928.96805305549,,,0.0,CACHE_FILLING
2080-11-30 13:20:15,CACHE_FILLING,4886.228449076135,,,0.0,CACHE_FILLING
2080-11-30 13:20:30,CACHE_FILLING,4556.398412808233,,,0.0,CACHE_FILLING
2080-11-30 13:20:45,CACHE_FILLING,4486.998532421524,,,0.0,CACHE_FILLING
2080-11-30 13:21:00,CACHE_FILLING,4260.671245343575,,,0.0,CACHE_FILLING
2080-11-30 13:21:15,CACHE_FILLING,4212.395964190169,,,0.0,CACHE_FILLING
2080-11-30 13:21:30,CACHE_FILLING,3728.177768375652,,,0.0,CACHE_FILLING
2080-11-30 13:21:45,CACHE_FILLING,3683.253581291844,,,0.0,CACHE_FILLING
2080-11-30 13:22:00,CACHE_FILLING,3645.02445499093,,,0.0,CACHE_FILLING
2080-11-30 13:22:15,CACHE_FILLING,3658.727857233744,,,0.0,CACHE_FILLING
2080-11-30 13:22:30,CACHE_FILLING,3706.410233405336,,,0.0,CACHE_FILLING
2080-11-30 13:22:45,CACHE_FILLING,3715.919219596578,,,0.0,CACHE_FILLING
2080-11-30 13:23:00,CACHE_FILLING,3707.232700585972,,,0.0,CACHE_FILLING
2080-11-30 13:23:15,CACHE_FILLING,3704.537492559171,,,0.0,CACHE_FILLING
2080-11-30 13:23:30,CACHE_FILLING,3272.5006414238683,,,0.0,CACHE_FILLING
2080-11-30 13:23:45,CACHE_FILLING,3265.715227403425,,,0.0,CACHE_FILLING
2080-11-30 13:24:00,CACHE_FILLING,3319.8319611876354,,,0.0,CACHE_FILLING
2080-11-30 13:24:15,CACHE_FILLING,3319.8319611876354,,,0.0,CACHE_FILLING
2080-11-30 13:24:30,CACHE_FILLING,3322.934129573934,,,0.0,CACHE_FILLING
2080-11-30 13:24:45,CACHE_FILLING,3368.8137308392947,,,0.0,CACHE_FILLING
2080-11-30 13:25:00,CACHE_FILLING,3341.6057924647835,,,0.0,CACHE_FILLING
2080-11-30 13:25:15,CACHE_FILLING,3328.3166414677294,,,0.0,CACHE_FILLING
2080-11-30 13:25:30,CACHE_FILLING,2925.385381678055,,,0.0,CACHE_FILLING
2080-11-30 13:25:45,CACHE_FILLING,2936.273253979964,,,0.0,CACHE_FILLING
2080-11-30 13:26:00,CACHE_FILLING,2991.146309323537,,,0.0,CACHE_FILLING
2080-11-30 13:26:15,CACHE_FILLING,3023.948846569096,,,0.0,CACHE_FILLING
2080-11-30 13:26:30,CACHE_FILLING,3068.578694738104,,,0.0,CACHE_FILLING
2080-11-30 13:26:45,CACHE_FILLING,3120.4493139658825,,,0.0,CACHE_FILLING
2080-11-30 13:27:00,CACHE_FILLING,3209.970425600915,,,0.0,CACHE_FILLING
2080-11-30 13:27:15,CACHE_FILLING,3202.114702510333,,,0.0,CACHE_FILLING
2080-11-30 13:27:30,CACHE_FILLING,3047.809355231761,,,0.0,CACHE_FILLING
2080-11-30 13:27:45,CACHE_FILLING,2996.6024520770907,,,0.0,CACHE_FILLING
2080-11-30 13:28:00,CACHE_FILLING,3039.0848586752254,,,0.0,CACHE_FILLING
2080-11-30 13:28:15,CACHE_FILLING,3022.037804173592,,,0.0,CACHE_FILLING
2080-11-30 13:28:30,CACHE_FILLING,3401.3182047365963,,,0.0,CACHE_FILLING
2080-11-30 13:28:45,CACHE_FILLING,3393.3141551295766,,,0.0,CACHE_FILLING
2080-11-30 13:29:00,CACHE_FILLING,3445.1289184299817,,,0.0,CACHE_FILLING
2080-11-30 13:29:15,CACHE_FILLING,3431.17301357636,,,0.0,CACHE_FILLING
2080-11-30 13:29:30,CACHE_FILLING,3276.116779548692,,,0.0,CACHE_FILLING
2080-11-30 13:29:45,CACHE_FILLING,3253.6281564107417,,,0.0,CACHE_FILLING
2080-11-30 13:30:00,CACHE_FILLING,3323.6742983530626,,,0.0,CACHE_FILLING
2080-11-30 13:30:15,CACHE_FILLING,3323.6742983530626,,,0.0,CACHE_FILLING
2080-11-30 13:30:30,CACHE_FILLING,3320.262761253258,,,0.0,CACHE_FILLING
2080-11-30 13:30:45,CACHE_FILLING,3324.667376737133,,,0.0,CACHE_FILLING
2080-11-30 13:31:00,CACHE_FILLING,3302.630757402308,,,0.0,CACHE_FILLING
2080-11-30 13:31:15,CACHE_FILLING,3299.7606288799325,,,0.0,CACHE_FILLING
2080-11-30 13:31:30,CACHE_FILLING,3006.143908062424,,,0.0,CACHE_FILLING
2080-11-30 13:31:45,CACHE_FILLING,3006.196428530299,,,0.0,CACHE_FILLING
2080-11-30 13:32:00,CACHE_FILLING,3001.374900809946,,,0.0,CACHE_FILLING
2080-11-30 13:32:15,CACHE_FILLING,2981.970544478777,,,0.0,CACHE_FILLING
2080-11-30 13:32:30,CACHE_FILLING,2945.8151360957067,,,0.0,CACHE_FILLING
2080-11-30 13:32:45,CACHE_FILLING,2926.42574133461,,,0.0,CACHE_FILLING
2080-11-30 13:33:00,CACHE_FILLING,3023.3344492835195,,,0.0,CACHE_FILLING
2080-11-30 13:33:15,CACHE_FILLING,3063.447443472668,,,0.0,CACHE_FILLING
2080-11-30 13:33:30,CACHE_FILLING,3273.4142588359987,,,0.0,CACHE_FILLING
2080-11-30 13:33:45,CACHE_FILLING,3318.617422996412,,,0.0,CACHE_FILLING
2080-11-30 13:34:00,CACHE_FILLING,3372.19043396015,,,0.0,CACHE_FILLING
2080-11-30 13:34:15,CACHE_FILLING,3325.285918927255,,,0.0,CACHE_FILLING
2080-11-30 13:34:30,CACHE_FILLING,2996.343753782407,,,0.0,CACHE_FILLING
2080-11-30 13:34:45,CACHE_FILLING,3007.7957685749343,,,0.0,CACHE_FILLING
2080-11-30 13:35:00,CACHE_FILLING,3111.135637189944,,,0.0,CACHE_FILLING
2080-11-30 13:35:15,CACHE_FILLING,3112.614258848256,,,0.0,CACHE_FILLING
2080-11-30 13:35:30,CACHE_FILLING,3237.054567632771,,,0.0,CACHE_FILLING
2080-11-30 13:35:45,CACHE_FILLING,3257.818634606498,,,0.0,CACHE_FILLING
2080-11-30 13:36:00,CACHE_FILLING,3321.603804263269,,,0.0,CACHE_FILLING
2080-11-30 13:36:15,CACHE_FILLING,3355.3782528550205,,,0.0,CACHE_FILLING
2080-11-30 13:36:30,CACHE_FILLING,3689.2173694014577,,,0.0,CACHE_FILLING
2080-11-30 13:36:45,CACHE_FILLING,3785.511543049424,,,0.0,CACHE_FILLING
2080-11-30 13:37:00,CACHE_FILLING,3801.4584581162535,,,0.0,CACHE_FILLING
2080-11-30 13:37:15,CACHE_FILLING,3805.0437864420105,,,0.0,CACHE_FILLING
2080-11-30 13:37:30,CACHE_FILLING,4369.939748888787,,,0.0,CACHE_FILLING
2080-11-30 13:37:45,CACHE_FILLING,4440.227002695091,,,0.0,CACHE_FILLING
2080-11-30 13:38:00,CACHE_FILLING,4358.429890234347,,,0.0,CACHE_FILLING
2080-11-30 13:38:15,CACHE_FILLING,4356.569271694726,,,0.0,CACHE_FILLING
2080-11-30 13:38:30,CACHE_FILLING,3783.483118097457,,,0.0,CACHE_FILLING
2080-11-30 13:38:45,CACHE_FILLING,3684.5918914671015,,,0.0,CACHE_FILLING
2080-11-30 13:39:00,CACHE_FILLING,3691.887362186005,,,0.0,CACHE_FILLING
2080-11-30 13:39:15,CACHE_FILLING,3689.612123968667,,,0.0,CACHE_FILLING
2080-11-30 13:39:30,CACHE_FILLING,3630.066349177173,,,0.0,CACHE_FILLING
2080-11-30 13:39:45,CACHE_FILLING,3603.1403924035903,,,0.0,CACHE_FILLING
2080-11-30 13:40:00,CACHE_FILLING,3560.5460046223475,,,0.0,CACHE_FILLING
2080-11-30 13:40:15,CACHE_FILLING,3525.776321679539,,,0.0,CACHE_FILLING
2080-11-30 13:40:30,CACHE_FILLING,2926.7127928809973,,,0.0,CACHE_FILLING
2080-11-30 13:40:45,CACHE_FILLING,2977.625581280669,,,0.0,CACHE_FILLING
2080-11-30 13:41:00,CACHE_FILLING,2965.021638757209,,,0.0,CACHE_FILLING
2080-11-30 13:41:15,CACHE_FILLING,3131.552569583311,,,0.0,CACHE_FILLING
2080-11-30 13:41:30,CACHE_FILLING,3221.3684238161536,,,0.0,CACHE_FILLING
2080-11-30 13:41:45,CACHE_FILLING,3301.370317662629,,,0.0,CACHE_FILLING
2080-11-30 13:42:00,CACHE_FILLING,3337.978579276893,,,0.0,CACHE_FILLING
2080-11-30 13:42:15,CACHE_FILLING,3376.70377712282,,,0.0,CACHE_FILLING
2080-11-30 13:42:30,CACHE_FILLING,3350.9058688134564,,,0.0,CACHE_FILLING
2080-11-30 13:42:45,CACHE_FILLING,3426.6247399505414,,,0.0,CACHE_FILLING
2080-11-30 13:43:00,CACHE_FILLING,3400.967178142944,,,0.0,CACHE_FILLING
2080-11-30 13:43:15,CACHE_FILLING,3410.2775327843374,,,0.0,CACHE_FILLING
2080-11-30 13:43:30,CACHE_FILLING,3129.644967264391,,,0.0,CACHE_FILLING
2080-11-30 13:43:45,CACHE_FILLING,3162.9048245537188,,,0.0,CACHE_FILLING
2080-11-30 13:44:00,CACHE_FILLING,3224.1461988670235,,,0.0,CACHE_FILLING
2080-11-30 13:44:15,CACHE_FILLING,3390.149250634021,,,0.0,CACHE_FILLING
2080-11-30 13:44:30,CACHE_FILLING,3555.9772871926016,,,0.0,CACHE_FILLING
2080-11-30 13:44:45,CACHE_FILLING,3658.597775047621,,,0.0,CACHE_FILLING
2080-11-30 13:45:00,CACHE_FILLING,3659.9539570417,,,0.0,CACHE_FILLING
2080-11-30 13:45:15,CACHE_FILLING,3659.515486290758,,,0.0,CACHE_FILLING
2080-11-30 13:45:30,CACHE_FILLING,3643.0991471022007,,,0.0,CACHE_FILLING
2080-11-30 13:45:45,CACHE_FILLING,3568.947252478691,,,0.0,CACHE_FILLING
2080-11-30 13:46:00,CACHE_FILLING,3535.5328905560723,,,0.0,CACHE_FILLING
2080-11-30 13:46:15,CACHE_FILLING,3527.877846967413,,,0.0,CACHE_FILLING
2080-11-30 13:46:30,CACHE_FILLING,3140.676465988556,,,0.0,CACHE_FILLING
2080-11-30 13:46:45,CACHE_FILLING,3182.5663461320005,,,0.0,CACHE_FILLING
2080-11-30 13:47:00,CACHE_FILLING,3291.773875854912,,,0.0,CACHE_FILLING
2080-11-30 13:47:15,CACHE_FILLING,3302.110318336667,,,0.0,CACHE_FILLING
2080-11-30 13:47:30,CACHE_FILLING,3333.9545725025087,,,0.0,CACHE_FILLING
2080-11-30 13:47:45,CACHE_FILLING,3332.037454031516,,,0.0,CACHE_FILLING
2080-11-30 13:48:00,CACHE_FILLING,3369.122132002507,,,0.0,CACHE_FILLING
2080-11-30 13:48:15,CACHE_FILLING,3476.996165158237,,,0.0,CACHE_FILLING
2080-11-30 13:48:30,CACHE_FILLING,4136.255859068951,,,0.0,CACHE_FILLING
2080-11-30 13:48:45,CACHE_FILLING,4251.766687689383,,,0.0,CACHE_FILLING
2080-11-30 13:49:00,CACHE_FILLING,4207.229471372483,,,0.0,CACHE_FILLING
2080-11-30 13:49:15,CACHE_FILLING,4184.094112297959,,,0.0,CACHE_FILLING
2080-11-30 13:49:30,CACHE_FILLING,3948.4100233200697,,,0.0,CACHE_FILLING
2080-11-30 13:49:45,CACHE_FILLING,3931.751869342507,,,0.0,CACHE_FILLING
2080-11-30 13:50:00,CACHE_FILLING,3916.524536534607,,,0.0,CACHE_FILLING
2080-11-30 13:50:15,CACHE_FILLING,3875.606517288689,,,0.0,CACHE_FILLING
2080-11-30 13:50:30,CACHE_FILLING,3834.764840458071,,,0.0,CACHE_FILLING
2080-11-30 13:50:45,CACHE_FILLING,3841.08046800644,,,0.0,CACHE_FILLING
2080-11-30 13:51:00,CACHE_FILLING,3838.637910096886,,,0.0,CACHE_FILLING
2080-11-30 13:51:15,CACHE_FILLING,3857.1215835637,,,0.0,CACHE_FILLING
2080-11-30 13:51:30,CACHE_FILLING,4221.430984516307,,,0.0,CACHE_FILLING
2080-11-30 13:51:45,CACHE_FILLING,4252.783373119833,,,0.0,CACHE_FILLING
2080-11-30 13:52:00,CACHE_FILLING,4257.506945810573,,,0.0,CACHE_FILLING
2080-11-30 13:52:15,CACHE_FILLING,4201.518951531902,,,0.0,CACHE_FILLING
2080-11-30 13:52:30,CACHE_FILLING,4191.809131949522,,,0.0,CACHE_FILLING
2080-11-30 13:52:45,CACHE_FILLING,4167.793166805003,,,0.0,CACHE_FILLING
2080-11-30 13:53:00,CACHE_FILLING,4193.778549885132,,,0.0,CACHE_FILLING
2080-11-30 13:53:15,CACHE_FILLING,4051.345999833595,,,0.0,CACHE_FILLING
2080-11-30 13:53:30,CACHE_FILLING,3846.157482751458,,,0.0,CACHE_FILLING
2080-11-30 13:53:45,CACHE_FILLING,3871.145076689162,,,0.0,CACHE_FILLING
2080-11-30 13:54:00,CACHE_FILLING,3868.358466359243,,,0.0,CACHE_FILLING
2080-11-30 13:54:15,CACHE_FILLING,3894.251724011988,,,0.0,CACHE_FILLING
2080-11-30 13:54:30,CACHE_FILLING,4505.677622456825,,,0.0,CACHE_FILLING
2080-11-30 13:54:45,CACHE_FILLING,4559.7331674320985,,,0.0,CACHE_FILLING
2080-11-30 13:55:00,CACHE_FILLING,4495.045649069071,,,0.0,CACHE_FILLING
2080-11-30 13:55:15,CACHE_FILLING,4335.223355073722,,,0.0,CACHE_FILLING
2080-11-30 13:55:30,CACHE_FILLING,4084.140648947461,,,0.0,CACHE_FILLING
2080-11-30 13:55:45,CACHE_FILLING,3986.975356239069,,,0.0,CACHE_FILLING
2080-11-30 13:56:00,CACHE_FILLING,3958.15500796728,,,0.0,CACHE_FILLING
2080-11-30 13:56:15,CACHE_FILLING,3945.4427108386094,,,0.0,CACHE_FILLING
2080-11-30 13:56:30,CACHE_FILLING,3916.8961129387726,,,0.0,CACHE_FILLING
2080-11-30 13:56:45,CACHE_FILLING,4008.079636248848,,,0.0,CACHE_FILLING
2080-11-30 13:57:00,CACHE_FILLING,4008.3628272099486,,,0.0,CACHE_FILLING
2080-11-30 13:57:15,CACHE_FILLING,4040.379965227357,,,0.0,CACHE_FILLING
2080-11-30 13:57:30,CACHE_FILLING,4565.2373757466485,,,0.0,CACHE_FILLING
2080-11-30 13:57:45,CACHE_FILLING,4592.664502169494,,,0.0,CACHE_FILLING
2080-11-30 13:58:00,CACHE_FILLING,4501.134529886124,,,0.0,CACHE_FILLING
2080-11-30 13:58:15,CACHE_FILLING,4301.667956390294,,,0.0,CACHE_FILLING
2080-11-30 13:58:30,CACHE_FILLING,3856.520693242701,,,0.0,CACHE_FILLING
2080-11-30 13:58:45,CACHE_FILLING,3892.896199785705,,,0.0,CACHE_FILLING
2080-11-30 13:59:00,CACHE_FILLING,3846.366727984008,,,0.0,CACHE_FILLING
2080-11-30 13:59:15,CACHE_FILLING,3826.8272294929416,,,0.0,CACHE_FILLING
2080-11-30 13:59:30,CACHE_FILLING,3808.022456175088,,,0.0,CACHE_FILLING
2080-11-30 13:59:45,CACHE_FILLING,3812.025803406024,,,0.0,CACHE_FILLING
2080-11-30 14:00:00,CACHE_FILLING,3817.0759702373234,,,0.0,CACHE_FILLING
2080-11-30 14:00:15,CACHE_FILLING,3790.422316125832,,,0.0,CACHE_FILLING
2080-11-30 14:00:30,CACHE_FILLING,3945.601097361231,,,0.0,CACHE_FILLING
2080-11-30 14:00:45,CACHE_FILLING,4121.977503863397,,,0.0,CACHE_FILLING
2080-11-30 14:01:00,CACHE_FILLING,4117.174658669379,,,,
2080-11-30 14:01:15,CACHE_FILLING,4083.821484084876,,,,
