minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes,cpu_cpu 0,cpu_cpu 1,cpu_cpu 2,cpu_cpu 3,cpu_cpu 4,cpu_cpu 5,cpu_cpu 6,cpu_cpu 7,cpu_cpu 8,cpu_cpu 9,cpu_source,cpu_Minutes
10.75,4,5,8,1,3,3,1,8,0,0,CPU_STRESS,10.75,298,370,367,384,364,361,348,363,0,0,CPU_STRESS,10.75,1171,1473,1461,1345,1393,1427,1482,1430,0,0,CPU_STRESS,10.75,20000,20028,20057,21263,20743,19065,18968,19122,0,0,CPU_STRESS,10.75,36.51174801587304,37.40978690476192,37.18863910533912,38.65054206349205,37.91056066005889,35.45014025974026,35.452299206349224,34.87421222943724,0,0,CPU_STRESS,10.75
11.0,4,5,8,1,3,3,1,8,0,0,CPU_STRESS,11.0,298,370,369,383,362,362,352,363,0,0,CPU_STRESS,11.0,1171,1475,1468,1340,1394,1424,1482,1432,0,0,CPU_STRESS,11.0,20558,19877,20233,21427,21177,19391,19073,19369,0,0,CPU_STRESS,11.0,36.98674404761906,37.4485369047619,37.52389148629149,39.38094523809525,38.36343444460768,35.49694978354977,35.83150158730162,35.46541222943723,0,0,CPU_STRESS,11.0
11.25,7,5,8,1,9,7,1,8,0,0,CPU_STRESS,11.25,299,363,400,353,343,375,379,374,0,0,CPU_STRESS,11.25,1161,1485,1618,1258,1375,1368,1498,1498,0,0,CPU_STRESS,11.25,20906,19673,20768,22563,22240,19603,19719,20868,0,0,CPU_STRESS,11.25,37.715209920634926,37.02252619047617,39.07441648629149,40.831382936507936,40.00646977189477,35.98922174492174,36.757621825396846,38.99343809523807,0,0,CPU_STRESS,11.25
11.5,7,5,8,1,8,7,1,8,0,0,CPU_STRESS,11.5,300,363,404,349,341,376,387,376,0,0,CPU_STRESS,11.5,1172,1482,1611,1242,1375,1357,1497,1519,0,0,CPU_STRESS,11.5,20965,19735,21249,22845,22721,19850,20080,21456,0,0,CPU_STRESS,11.5,38.05603849206348,37.18562619047618,39.61193434343434,41.24903968253968,41.79702302697302,36.72873392440893,37.40680158730159,40.27181372549018,0,0,CPU_STRESS,11.5
11.75,7,5,8,1,10,8,1,7,0,0,CPU_STRESS,11.75,303,371,406,356,350,376,385,376,0,0,CPU_STRESS,11.75,1206,1488,1579,1263,1381,1362,1483,1495,0,0,CPU_STRESS,11.75,21045,20500,21680,22913,23254,20574,20446,22235,0,0,CPU_STRESS,11.75,38.39902976190476,38.25659642857141,40.48692572150071,41.57246190476189,42.92349375624376,38.16509163614164,38.12494707792209,40.948937535014,0,0,CPU_STRESS,11.75
12.0,7,10,8,2,10,8,1,7,0,0,CPU_STRESS,12.0,313,372,406,356,360,376,385,376,0,0,CPU_STRESS,12.0,1227,1489,1567,1272,1383,1361,1483,1493,0,0,CPU_STRESS,12.0,20857,21683,22459,22909,23433,21991,20707,22401,0,0,CPU_STRESS,12.0,38.38592976190476,38.79493928571428,41.01396132756132,41.50765238095238,42.92349375624376,38.566765087690094,38.52516374458875,41.55688277310925,0,0,CPU_STRESS,12.0
12.25,4,10,4,9,8,8,1,7,0,0,CPU_STRESS,12.25,357,396,402,377,390,353,385,358,0,0,CPU_STRESS,12.25,1368,1518,1430,1338,1456,1361,1432,1406,0,0,CPU_STRESS,12.25,20799,22314,23287,22672,23982,22526,21411,23296,0,0,CPU_STRESS,12.25,38.62459206349208,41.28408076923075,42.26230833333332,41.04862698412698,44.18580449272949,40.984783377733386,39.58305811688312,43.7294899159664,0,0,CPU_STRESS,12.25
12.5,4,10,3,9,8,8,1,7,0,0,CPU_STRESS,12.5,371,407,402,381,395,349,385,356,0,0,CPU_STRESS,12.5,1415,1527,1413,1356,1469,1364,1423,1384,0,0,CPU_STRESS,12.5,20811,22718,23873,22773,24071,22725,22179,23731,0,0,CPU_STRESS,12.5,39.40150216450217,42.21119981684983,43.86187142857141,41.281114285714295,44.38016519869019,42.04680341373602,40.61060652958153,43.91594943977593,0,0,CPU_STRESS,12.5
12.75,4,10,4,7,8,8,1,7,0,0,CPU_STRESS,12.75,379,407,404,383,396,354,385,358,0,0,CPU_STRESS,12.75,1363,1515,1402,1392,1465,1368,1411,1386,0,0,CPU_STRESS,12.75,21572,23132,24334,22940,24069,22682,22669,23574,0,0,CPU_STRESS,12.75,39.84424361471861,42.82155382117883,44.72887893217893,41.96709166666668,44.66629902708403,42.261046955866405,41.181228679653685,43.18959047619049,0,0,CPU_STRESS,12.75
13.0,4,10,4,7,8,8,1,6,0,0,CPU_STRESS,13.0,379,407,404,383,396,355,383,358,0,0,CPU_STRESS,13.0,1361,1514,1405,1395,1465,1383,1411,1386,0,0,CPU_STRESS,13.0,23138,23794,24461,23317,23940,22408,23142,23500,0,0,CPU_STRESS,13.0,40.53692297979798,43.18268007020304,45.01870512265511,42.51406785714287,44.73751847152848,42.33812046013991,41.91330963203463,43.04884761904764,0,0,CPU_STRESS,13.0
13.25,4,8,6,0,8,4,1,0,0,0,CPU_STRESS,13.25,349,394,416,395,392,378,359,358,0,0,CPU_STRESS,13.25,1294,1505,1487,1480,1456,1477,1384,1416,0,0,CPU_STRESS,13.25,23336,24570,24872,24677,23551,22304,24160,22764,0,0,CPU_STRESS,13.25,43.59813849206347,44.88454428026827,45.86727821067822,44.93514696969696,43.90858389110888,42.41551853706299,44.1840273809524,41.7011613445378,0,0,CPU_STRESS,13.25
13.5,4,8,7,0,8,3,1,0,0,0,CPU_STRESS,13.5,345,391,419,399,391,387,358,358,0,0,CPU_STRESS,13.5,1285,1497,1510,1481,1457,1487,1382,1428,0,0,CPU_STRESS,13.5,24680,24905,25105,26481,23609,22359,25106,22635,0,0,CPU_STRESS,13.5,44.45280396825397,45.67904624219523,46.25682662337665,47.38651681096684,43.78807885170385,42.75494090358536,45.88109126984128,41.92883214285712,0,0,CPU_STRESS,13.5
13.75,4,8,8,1,7,3,1,1,0,0,CPU_STRESS,13.75,349,393,420,400,390,392,367,358,0,0,CPU_STRESS,13.75,1373,1486,1508,1472,1456,1470,1411,1435,0,0,CPU_STRESS,13.75,24492,24986,25319,26376,24244,22856,25649,24108,0,0,CPU_STRESS,13.75,44.60898142135645,46.22791358749458,46.311161111111126,47.873337197606354,44.35209054556555,43.37906079203026,46.65142914862915,43.694225,0,0,CPU_STRESS,13.75
14.0,4,8,8,1,7,3,1,1,0,0,CPU_STRESS,14.0,350,393,420,400,390,392,368,359,0,0,CPU_STRESS,14.0,1380,1479,1505,1468,1454,1466,1419,1429,0,0,CPU_STRESS,14.0,24462,25435,25173,26358,25089,24390,25794,24528,0,0,CPU_STRESS,14.0,44.58548142135644,46.52045287320887,46.33644682539684,48.08187053093968,45.09889868117816,43.639147588567056,46.779895815295816,45.19688571428573,0,0,CPU_STRESS,14.0
14.25,7,8,4,1,0,7,9,1,0,0,CPU_STRESS,14.25,358,385,410,386,390,392,403,368,0,0,CPU_STRESS,14.25,1461,1415,1483,1408,1452,1409,1539,1380,0,0,CPU_STRESS,14.25,24421,25791,25436,27073,26079,25435,26409,27422,0,0,CPU_STRESS,14.25,44.52560046897549,46.72003620274452,46.64231544011545,49.25018492063496,47.004856035397424,45.71519701834115,47.712752777777794,50.00423547008545,0,0,CPU_STRESS,14.25
14.5,7,8,3,1,0,7,9,1,0,0,CPU_STRESS,14.5,360,386,407,384,390,393,406,371,0,0,CPU_STRESS,14.5,1480,1405,1475,1406,1450,1399,1546,1368,0,0,CPU_STRESS,14.5,24501,26002,25833,27602,26451,26257,26684,28428,0,0,CPU_STRESS,14.5,44.79563975468977,47.20480853889443,47.07387258297258,49.64821767676771,48.224681658185375,47.00302758222171,48.569212301587314,51.32891509193419,0,0,CPU_STRESS,14.5
14.75,7,8,4,1,2,8,6,1,0,0,CPU_STRESS,14.75,374,390,407,384,390,393,402,373,0,0,CPU_STRESS,14.75,1446,1399,1475,1420,1445,1420,1506,1359,0,0,CPU_STRESS,14.75,24807,26186,26312,27480,26949,26353,26795,27860,0,0,CPU_STRESS,14.75,45.398306421356445,47.753666638495446,47.80110353535353,49.38403505807917,49.0136903969598,47.883982165174,48.861559992785,50.246071732424326,0,0,CPU_STRESS,14.75
15.0,7,8,4,1,2,8,6,2,0,0,CPU_STRESS,15.0,375,390,407,384,391,393,402,373,0,0,CPU_STRESS,15.0,1444,1399,1476,1421,1444,1425,1505,1358,0,0,CPU_STRESS,15.0,25465,26933,26885,27466,27034,27323,26865,27742,0,0,CPU_STRESS,15.0,45.74184689754693,48.08330780011161,48.69476414141414,49.297274343793454,49.215564206483606,48.17057611391533,48.93639332611832,50.16522173242433,0,0,CPU_STRESS,15.0
15.25,10,2,6,9,2,4,0,9,0,0,CPU_STRESS,15.25,377,397,402,395,413,436,392,373,0,0,CPU_STRESS,15.25,1416,1396,1571,1423,1427,1469,1435,1358,0,0,CPU_STRESS,15.25,25730,27353,27843,27163,27430,27715,27023,27028,0,0,CPU_STRESS,15.25,46.638320333519545,49.31603460983948,50.41272478354976,48.84431298701299,49.88427684968827,49.91848915054245,48.98353062770564,48.50145000000002,0,0,CPU_STRESS,15.25
15.5,13,2,7,9,2,3,0,9,0,0,CPU_STRESS,15.5,379,400,402,399,415,448,389,373,0,0,CPU_STRESS,15.5,1409,1396,1591,1427,1419,1482,1434,1364,0,0,CPU_STRESS,15.5,25967,27512,28237,27047,27599,27853,27237,27104,0,0,CPU_STRESS,15.5,46.97377588907509,50.01221322005031,51.21049621212119,48.767127272727286,50.43097225309984,50.55035061407891,49.23871031746032,48.46608333333334,0,0,CPU_STRESS,15.5
15.75,16,2,8,7,2,3,1,6,0,0,CPU_STRESS,15.75,381,405,404,400,411,445,383,373,0,0,CPU_STRESS,15.75,1381,1395,1593,1446,1398,1484,1436,1367,0,0,CPU_STRESS,15.75,26266,28028,27939,27115,28365,28366,27490,27436,0,0,CPU_STRESS,15.75,47.69648145295568,50.71534028171309,50.85638088023087,48.82952821492234,51.10065609000887,51.37814159251334,49.80191944444443,49.323144047619024,0,0,CPU_STRESS,15.75
16.0,16,2,8,7,2,3,1,6,0,0,CPU_STRESS,16.0,381,405,404,400,410,445,382,373,0,0,CPU_STRESS,16.0,1380,1397,1599,1459,1390,1484,1436,1371,0,0,CPU_STRESS,16.0,27538,29289,27937,27112,28942,29366,27906,27741,0,0,CPU_STRESS,16.0,48.48350114160037,50.87137874325156,50.80305945165944,48.90164488158901,51.23540923916661,51.48567877200052,50.35755901027076,49.94867218234981,0,0,CPU_STRESS,16.0
16.25,10,6,4,8,9,3,9,0,0,0,CPU_STRESS,16.25,405,418,424,404,403,426,381,398,0,0,CPU_STRESS,16.25,1378,1418,1635,1593,1341,1485,1448,1463,0,0,CPU_STRESS,16.25,28333,29752,27643,27014,29704,30076,28500,27998,0,0,CPU_STRESS,16.25,50.53830115440116,53.3526791098078,50.32899567099569,49.0293710720652,52.77572917176237,53.52675670995672,51.72870952380954,50.58728473748474,0,0,CPU_STRESS,16.25
16.5,8,7,3,8,8,3,9,0,0,0,CPU_STRESS,16.5,407,424,426,405,400,423,380,407,0,0,CPU_STRESS,16.5,1370,1417,1634,1617,1331,1488,1456,1493,0,0,CPU_STRESS,16.5,28445,30044,27454,27110,29840,30291,28797,28135,0,0,CPU_STRESS,16.5,51.10560952380953,53.887446689745175,50.11442821067823,49.169844881589015,53.3606482560218,53.8586511766012,52.41427142857144,50.5684775946276,0,0,CPU_STRESS,16.5
16.75,7,8,4,8,7,3,6,2,0,0,CPU_STRESS,16.75,396,423,424,401,396,423,379,409,0,0,CPU_STRESS,16.75,1364,1408,1603,1590,1351,1492,1461,1498,0,0,CPU_STRESS,16.75,28533,30318,27593,27344,29389,29988,29487,28436,0,0,CPU_STRESS,16.75,51.56037738418988,54.81792786985397,50.22317611832613,50.02381908793822,53.300633686528215,53.89367348455639,52.9996257936508,51.34001893312316,0,0,CPU_STRESS,16.75
17.0,7,8,4,8,6,3,6,2,0,0,CPU_STRESS,17.0,396,423,424,401,396,423,379,410,0,0,CPU_STRESS,17.0,1362,1403,1598,1574,1352,1503,1461,1498,0,0,CPU_STRESS,17.0,28545,30528,27610,27794,29245,29618,29624,28666,0,0,CPU_STRESS,17.0,51.53871071752321,54.83192786985396,50.24146818181819,50.84392269544183,53.300633686528215,53.89367348455639,53.15840846560848,51.67692473381628,0,0,CPU_STRESS,17.0
17.25,10,2,6,8,0,7,0,9,0,0,CPU_STRESS,17.25,394,421,421,387,392,428,375,422,0,0,CPU_STRESS,17.25,1355,1367,1485,1517,1483,1542,1474,1541,0,0,CPU_STRESS,17.25,28562,30731,27851,28971,27984,29438,30705,29476,0,0,CPU_STRESS,17.25,51.3827760854886,54.839373549549855,50.54666843434343,52.52896150793652,51.19140357202975,53.36061249028752,55.14160887445889,53.64555952380955,0,0,CPU_STRESS,17.25
17.5,13,2,7,8,0,7,0,9,0,0,CPU_STRESS,17.5,395,419,420,384,391,429,374,423,0,0,CPU_STRESS,17.5,1364,1368,1461,1494,1502,1548,1480,1542,0,0,CPU_STRESS,17.5,28559,30821,28192,29600,27997,29408,31036,29759,0,0,CPU_STRESS,17.5,51.41160357466609,54.98516380997326,51.146733513708526,53.72343293650793,50.94186443069153,53.22090359330216,55.68102380952379,53.86442380952384,0,0,CPU_STRESS,17.5
17.75,16,2,8,7,2,8,1,6,0,0,CPU_STRESS,17.75,402,414,421,384,390,430,377,421,0,0,CPU_STRESS,17.75,1449,1420,1445,1463,1467,1537,1478,1530,0,0,CPU_STRESS,17.75,28547,30946,28667,29720,29146,29528,31451,29817,0,0,CPU_STRESS,17.75,51.59577828606579,55.24646843925201,52.06944278499279,53.60523509721272,51.63655329411949,53.41869225946861,56.24641752933057,53.87321516906519,0,0,CPU_STRESS,17.75
18.0,16,2,8,7,2,8,1,6,0,0,CPU_STRESS,18.0,402,414,422,384,390,430,377,420,0,0,CPU_STRESS,18.0,1470,1423,1444,1458,1466,1537,1478,1529,0,0,CPU_STRESS,18.0,28487,31623,29401,29742,29909,30092,31580,29860,0,0,CPU_STRESS,18.0,51.63743622257371,55.43397955036312,53.252097732645616,53.68584462102224,51.81500392543261,53.49937083089719,56.34773419599723,53.81550363060365,0,0,CPU_STRESS,18.0
18.25,10,6,8,0,9,4,1,0,0,0,CPU_STRESS,18.25,433,424,433,401,413,435,403,396,0,0,CPU_STRESS,18.25,1586,1511,1436,1395,1404,1537,1478,1508,0,0,CPU_STRESS,18.25,28451,31941,31446,31037,32518,30529,31982,30525,0,0,CPU_STRESS,18.25,51.97990276546066,57.517500337322055,56.655698737373726,55.50221968438539,57.55033901967917,54.64885581918084,57.19115815295815,55.0320023809524,0,0,CPU_STRESS,18.25
18.5,8,7,8,0,8,3,1,0,0,0,CPU_STRESS,18.5,443,426,436,404,415,435,407,391,0,0,CPU_STRESS,18.5,1628,1528,1426,1393,1387,1530,1479,1507,0,0,CPU_STRESS,18.5,28422,32149,32104,31550,32725,30660,31949,30774,0,0,CPU_STRESS,18.5,51.88931810159513,57.04290087652585,57.84286232927279,56.42721738215543,58.71935177446824,54.95213642746142,57.36277141738189,55.8433773809524,0,0,CPU_STRESS,18.5
18.75,7,8,8,1,6,3,1,1,0,0,CPU_STRESS,18.75,449,424,432,401,410,433,405,387,0,0,CPU_STRESS,18.75,1631,1489,1427,1398,1392,1504,1479,1505,0,0,CPU_STRESS,18.75,28376,32035,32599,31694,31871,30463,31619,30986,0,0,CPU_STRESS,18.75,51.92626078913635,57.23177845276943,58.31211709877231,57.0170366257773,57.923362310223226,54.46467282182042,56.79922864044168,56.66540643890642,0,0,CPU_STRESS,18.75
19.0,7,7,8,1,6,3,1,1,0,0,CPU_STRESS,19.0,448,423,432,401,410,433,405,387,0,0,CPU_STRESS,19.0,1642,1473,1427,1397,1392,1491,1479,1508,0,0,CPU_STRESS,19.0,28230,31917,32602,31694,31771,30170,31387,31067,0,0,CPU_STRESS,19.0,51.92006078913634,57.18512369086468,58.34351709877231,57.09906995911063,57.923362310223226,54.46467282182042,56.612323084886135,56.78373977223977,0,0,CPU_STRESS,19.0
19.25,7,2,4,1,0,7,1,1,0,0,CPU_STRESS,19.25,448,414,429,391,408,431,400,395,0,0,CPU_STRESS,19.25,1687,1388,1401,1386,1446,1451,1485,1559,0,0,CPU_STRESS,19.25,28145,31892,32898,32324,31396,29989,30288,31546,0,0,CPU_STRESS,19.25,52.01701319568231,57.008795769563406,58.60846895420368,58.47390562770565,56.60788024912387,54.13355364219115,54.15767341269843,56.75620238095235,0,0,CPU_STRESS,19.25
19.5,7,2,3,1,0,7,1,1,0,0,CPU_STRESS,19.5,448,411,428,390,407,430,400,396,0,0,CPU_STRESS,19.5,1685,1378,1392,1390,1457,1449,1485,1570,0,0,CPU_STRESS,19.5,28227,31759,32949,32599,31338,29957,30336,31680,0,0,CPU_STRESS,19.5,52.22350486234896,56.87515077040892,58.6765810754158,58.24156031746032,56.58873928263623,54.17601977050728,54.40984365079365,56.7016095238095,0,0,CPU_STRESS,19.5
19.75,7,2,4,1,1,8,1,1,0,0,CPU_STRESS,19.75,447,407,425,386,405,430,400,394,0,0,CPU_STRESS,19.75,1632,1390,1394,1402,1442,1451,1485,1562,0,0,CPU_STRESS,19.75,29130,31647,32821,32341,31577,30213,30604,31386,0,0,CPU_STRESS,19.75,53.11964878476646,56.9085995122794,58.71273006531483,57.60274603174601,56.75418070432459,54.20208753855795,54.68791587301589,57.08951547619046,0,0,CPU_STRESS,19.75
20.0,7,2,4,1,1,8,1,1,0,0,CPU_STRESS,20.0,447,407,425,386,405,430,400,394,0,0,CPU_STRESS,20.0,1603,1393,1394,1405,1441,1462,1482,1559,0,0,CPU_STRESS,20.0,30874,31143,32809,32248,31706,30678,30659,31291,0,0,CPU_STRESS,20.0,53.40581545143312,56.79707836382002,58.79732054150529,57.35798888888887,56.75418070432459,54.216924840145246,54.77304920634922,56.964148809523806,0,0,CPU_STRESS,20.0
20.25,10,2,4,9,1,4,1,9,0,0,CPU_STRESS,20.25,433,417,424,403,405,435,414,390,0,0,CPU_STRESS,20.25,1385,1476,1371,1508,1431,1520,1427,1551,0,0,CPU_STRESS,20.25,31777,30905,32974,31002,32203,30936,31441,30188,0,0,CPU_STRESS,20.25,57.878474567099566,55.74372656688921,59.13239120417593,55.03979047619048,58.105937257592,55.26172403846154,56.34228888888888,54.35165714285716,0,0,CPU_STRESS,20.25
20.5,13,2,4,9,1,3,1,9,0,0,CPU_STRESS,20.5,427,418,424,404,405,435,416,389,0,0,CPU_STRESS,20.5,1379,1481,1364,1519,1421,1518,1412,1534,0,0,CPU_STRESS,20.5,32232,30757,32708,30474,32180,31071,31557,29910,0,0,CPU_STRESS,20.5,57.61226706349207,55.492375159151145,58.63980411144409,54.40902106227108,57.78695204050927,55.2084402056277,56.53537857142855,54.07386684981688,0,0,CPU_STRESS,20.5
20.75,16,2,4,7,1,3,1,7,0,0,CPU_STRESS,20.75,418,412,424,401,405,433,416,386,0,0,CPU_STRESS,20.75,1352,1426,1350,1494,1394,1473,1402,1494,0,0,CPU_STRESS,20.75,31803,30355,31984,29915,31752,30440,30791,29582,0,0,CPU_STRESS,20.75,56.907230006105,55.75877573138149,57.63125912698411,54.039194592129576,58.273596008551046,54.755965641011045,55.60767586266392,53.27804172584173,0,0,CPU_STRESS,20.75
21.0,16,2,4,7,1,3,1,8,0,0,CPU_STRESS,21.0,416,407,422,401,403,431,415,385,0,0,CPU_STRESS,21.0,1344,1405,1343,1478,1372,1456,1397,1476,0,0,CPU_STRESS,21.0,29601,29023,31498,29777,31067,28624,30204,29176,0,0,CPU_STRESS,21.0,56.387159838037775,55.57967744078321,56.91991626984125,53.718313639748615,58.20771280622706,54.41235284824825,54.61571157694965,52.574506011556025,0,0,CPU_STRESS,21.0
21.25,6,2,6,0,1,7,1,17,0,0,CPU_STRESS,21.25,404,387,386,387,374,399,371,374,0,0,CPU_STRESS,21.25,1316,1244,1232,1371,1265,1359,1319,1356,0,0,CPU_STRESS,21.25,28528,28148,29284,28822,29465,27958,28501,27754,0,0,CPU_STRESS,21.25,52.43152063492061,51.078622304845865,53.10301832611832,51.75766071428573,53.631007310529,51.78524296209466,51.33209437229439,50.106581746031765,0,0,CPU_STRESS,21.25
21.5,4,2,7,0,1,7,1,17,0,0,CPU_STRESS,21.5,401,385,383,384,372,383,363,373,0,0,CPU_STRESS,21.5,1312,1235,1231,1359,1236,1335,1323,1317,0,0,CPU_STRESS,21.5,28143,27746,28590,28499,29114,27650,27941,27568,0,0,CPU_STRESS,21.5,50.87051547619047,50.42283225797106,51.19703073593072,51.65956937229437,52.00892873477602,50.98953164992901,50.10855270562774,49.57395714285715,0,0,CPU_STRESS,21.5
21.75,4,2,8,1,1,8,1,19,0,0,CPU_STRESS,21.75,396,390,381,383,374,379,366,373,0,0,CPU_STRESS,21.75,1336,1233,1250,1370,1239,1305,1331,1319,0,0,CPU_STRESS,21.75,27948,27915,28545,28329,28905,27825,28012,27777,0,0,CPU_STRESS,21.75,50.64288567821068,50.53194913429342,51.65624635642135,51.66453396831929,51.633651514555005,50.402783724135006,50.55950867106175,50.228634706753525,0,0,CPU_STRESS,21.75
22.0,4,2,8,1,2,8,1,17,0,0,CPU_STRESS,22.0,396,390,381,383,374,379,366,373,0,0,CPU_STRESS,22.0,1354,1239,1255,1370,1239,1296,1332,1321,0,0,CPU_STRESS,22.0,27905,28143,28612,28324,28775,28469,28063,27820,0,0,CPU_STRESS,22.0,50.63713567821068,50.53194913429342,51.678803499278494,51.58091730165263,51.633651514555005,50.41835552733181,50.662913432966505,50.264025182944,0,0,CPU_STRESS,22.0
22.25,6,6,4,1,9,8,9,1,0,0,CPU_STRESS,22.25,392,389,396,409,386,396,369,376,0,0,CPU_STRESS,22.25,1454,1305,1345,1409,1237,1273,1421,1374,0,0,CPU_STRESS,22.25,27859,28228,28829,27818,28364,28867,28542,28042,0,0,CPU_STRESS,22.25,50.544640331890335,50.70897425891005,52.14721408787287,50.78501526610645,51.29599461339919,52.33839947691198,51.35335685766332,50.42306646127352,0,0,CPU_STRESS,22.25
22.5,7,7,3,1,8,8,9,1,0,0,CPU_STRESS,22.5,393,390,399,415,388,397,371,377,0,0,CPU_STRESS,22.5,1460,1312,1360,1416,1239,1275,1443,1379,0,0,CPU_STRESS,22.5,27934,28231,28985,27828,28318,29109,28697,28050,0,0,CPU_STRESS,22.5,50.73443300588301,50.85648332415785,51.99991884977765,50.324369047619065,51.11018351663876,52.67602272389448,51.44732749258394,50.517889946122,0,0,CPU_STRESS,22.5
22.75,7,7,4,1,7,8,6,1,0,0,CPU_STRESS,22.75,401,394,401,414,389,396,375,376,0,0,CPU_STRESS,22.75,1426,1315,1351,1415,1251,1287,1467,1362,0,0,CPU_STRESS,22.75,28125,28219,29167,28007,28453,28945,28587,28157,0,0,CPU_STRESS,22.75,51.095567241092255,50.77932779877669,52.80893816972486,50.90445456079868,51.41682766088448,53.10543862891495,51.48308932622533,50.73189876680237,0,0,CPU_STRESS,22.75
23.0,7,7,4,1,6,8,5,1,0,0,CPU_STRESS,23.0,402,394,400,414,389,396,375,376,0,0,CPU_STRESS,23.0,1418,1314,1351,1413,1252,1291,1466,1350,0,0,CPU_STRESS,23.0,28518,28444,29211,28014,28484,28738,28586,28164,0,0,CPU_STRESS,23.0,51.2498485902986,50.77932779877669,52.76200095167975,51.03823789413202,51.41682766088448,53.04418753001386,51.46875599289199,50.72302376680237,0,0,CPU_STRESS,23.0
23.25,7,7,4,9,0,4,0,1,0,0,CPU_STRESS,23.25,416,413,384,409,373,391,378,363,0,0,CPU_STRESS,23.25,1372,1308,1341,1407,1314,1363,1481,1260,0,0,CPU_STRESS,23.25,28863,28617,29686,28889,28628,28504,28547,28218,0,0,CPU_STRESS,23.25,52.03245569262608,51.05682286417015,53.16003228079107,52.629363492063504,51.3592302008122,51.77857087259145,51.521629008765,50.5481300532695,0,0,CPU_STRESS,23.25
23.5,7,7,4,9,0,3,0,1,0,0,CPU_STRESS,23.5,418,413,380,406,373,390,379,362,0,0,CPU_STRESS,23.5,1362,1304,1353,1404,1327,1376,1488,1226,0,0,CPU_STRESS,23.5,28792,28647,29683,29291,28666,28411,28496,28165,0,0,CPU_STRESS,23.5,52.2251510209089,51.110268472509006,53.06234875263623,52.7428988095238,51.458453226819856,51.20476503202677,51.30462821511419,50.54922529136475,0,0,CPU_STRESS,23.5
23.75,7,7,4,7,1,3,1,1,0,0,CPU_STRESS,23.75,413,407,380,401,374,390,379,363,0,0,CPU_STRESS,23.75,1347,1305,1378,1391,1344,1383,1460,1223,0,0,CPU_STRESS,23.75,28859,28310,29358,29268,28602,28132,28447,28109,0,0,CPU_STRESS,23.75,52.16298438220993,51.07969082604407,52.95305280951317,52.52093773069036,51.58641422783587,51.33077396138244,51.128013135749136,50.57087095294956,0,0,CPU_STRESS,23.75
24.0,7,7,4,7,1,3,1,2,0,0,CPU_STRESS,24.0,412,406,379,400,374,389,379,363,0,0,CPU_STRESS,24.0,1344,1304,1378,1360,1343,1384,1428,1222,0,0,CPU_STRESS,24.0,28910,27092,29249,29225,28452,27234,28372,28134,0,0,CPU_STRESS,24.0,52.13886533459088,51.02665749271074,52.777641337651694,52.24507820688084,51.58641422783587,51.28470729471577,50.97482742146342,50.59667095294955,0,0,CPU_STRESS,24.0
24.25,4,2,6,0,1,3,9,9,0,0,CPU_STRESS,24.25,401,387,373,381,393,389,379,370,0,0,CPU_STRESS,24.25,1314,1309,1394,1201,1311,1400,1276,1321,0,0,CPU_STRESS,24.25,28924,26432,28632,28414,28099,26777,28163,27980,0,0,CPU_STRESS,24.25,52.13446869593544,48.56686207467228,51.5399921245421,50.93911626984127,51.1599964944032,49.25470838803011,50.28605607445528,50.43255920848927,0,0,CPU_STRESS,24.25
24.5,4,2,7,0,1,3,9,9,0,0,CPU_STRESS,24.5,399,385,372,374,395,389,379,372,0,0,CPU_STRESS,24.5,1311,1313,1395,1190,1299,1408,1240,1342,0,0,CPU_STRESS,24.5,28919,26440,28572,28107,28017,26530,28058,27978,0,0,CPU_STRESS,24.5,52.11048536260211,48.27394360551254,51.59847733377731,50.69237738095239,51.01507063668605,48.82103394760125,50.368148137947365,50.43925975745724,0,0,CPU_STRESS,24.5
24.75,4,2,8,1,1,3,6,7,0,0,CPU_STRESS,24.75,395,391,374,372,395,389,379,373,0,0,CPU_STRESS,24.75,1334,1314,1389,1221,1295,1376,1227,1332,0,0,CPU_STRESS,24.75,28855,26957,28925,28031,28036,26822,28226,28265,0,0,CPU_STRESS,24.75,52.04233903588961,48.74064454808477,51.67615965212962,50.68257440206853,51.34330234697574,48.99704396591628,50.75718373371842,50.75102825548919,0,0,CPU_STRESS,24.75
