minutes,blocklatency_disk sda,blocklatency_source,blocklatency_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,io_openeuler-home,io_openeuler-root,io_openeuler-swap,io_sda,io_source,io_Minutes,readbytes_openeuler-home,readbytes_openeuler-root,readbytes_openeuler-swap,readbytes_sda,readbytes_source,readbytes_Minutes,writebytes_openeuler-home,writebytes_openeuler-root,writebytes_openeuler-swap,writebytes_sda,writebytes_source,writebytes_Minutes
63.25,13.0,MEM_STRESS,63.25,8192,500855,8105.058754745562,1479509,MEM_STRESS,63.25,813544,4565257,362.6842762969194,5509936,MEM_STRESS,63.25,12288.0,122880.0,8192.0,0.0,MEM_STRESS,63.25,819657.4958910756,4350843.281512829,0.0,5450239.467348076,MEM_STRESS,63.25
63.5,13.0,MEM_STRESS,63.5,8192,274385,8105.058754745562,770350,MEM_STRESS,63.5,755342,4490354,362.6842762969194,4990707,MEM_STRESS,63.5,12288.0,122880.0,8192.0,0.0,MEM_STRESS,63.5,773321.1278466755,4338888.812941399,0.0,4863541.1196369175,MEM_STRESS,63.5
63.75,13.0,MEM_STRESS,63.75,0,63527,8105.058754745562,381908,MEM_STRESS,63.75,752490,4287191,362.6842762969194,4969107,MEM_STRESS,63.75,0.0,122880.0,8192.0,0.0,MEM_STRESS,63.75,744600.0207196225,4346669.572732658,0.0,4827127.679636917,MEM_STRESS,63.75
64.0,13.0,MEM_STRESS,64.0,0,63527,8105.058754745562,15364,MEM_STRESS,64.0,662362,4271332,362.6842762969194,4753443,MEM_STRESS,64.0,0.0,29317.45497308489,8192.0,0.0,MEM_STRESS,64.0,652355.027748624,4250537.1104616765,0.0,4825637.590100494,MEM_STRESS,64.0
64.25,13.0,MEM_STRESS,64.25,0,36883,8105.058754745562,15364,MEM_STRESS,64.25,638527,4105443,362.6842762969194,4744603,MEM_STRESS,64.25,0.0,13099.874689855073,8192.0,29989.65953340235,MEM_STRESS,64.25,644096.8584649813,4146553.958643336,0.0,4820640.470100495,MEM_STRESS,64.25
64.5,13.0,MEM_STRESS,64.5,0,26836,8105.058754745562,16983,MEM_STRESS,64.5,615682,4112674,362.6842762969194,4679025,MEM_STRESS,64.5,0.0,13099.874689855073,8192.0,30827.44049742003,MEM_STRESS,64.5,639678.967352624,4127186.734830724,0.0,4791375.470472139,MEM_STRESS,64.5
64.75,13.0,MEM_STRESS,64.75,0,17611,8105.058754745562,25288,MEM_STRESS,64.75,615682,4078538,362.6842762969194,4695268,MEM_STRESS,64.75,0.0,13099.874689855073,8192.0,30827.44049742003,MEM_STRESS,64.75,646790.7030848827,4133306.811679766,0.0,4783244.681152587,MEM_STRESS,64.75
65.0,13.0,MEM_STRESS,65.0,0,17611,8105.058754745562,40235,MEM_STRESS,65.0,654602,4081778,362.6842762969194,4766178,MEM_STRESS,65.0,0.0,5878.761722822104,6144.0,6496.277772145308,MEM_STRESS,65.0,676556.4298646626,4155074.3825146006,0.0,4785809.135989335,MEM_STRESS,65.0
65.25,13.0,MEM_STRESS,65.25,0,17611,8105.058754745562,40235,MEM_STRESS,65.25,659721,4324591,362.6842762969194,4768294,MEM_STRESS,65.25,0.0,69288.205210307,6144.0,6143.926119501994,MEM_STRESS,65.25,670066.0589830249,4327993.486533211,0.0,4798474.811799019,MEM_STRESS,65.25
65.5,13.0,MEM_STRESS,65.5,0,17611,8105.058754745562,17172,MEM_STRESS,65.5,651572,4338959,362.6842762969194,5010034,MEM_STRESS,65.5,0.0,6278.759177308344,6144.0,18967.27206079928,MEM_STRESS,65.5,670979.4953466171,4304069.654801603,0.0,4913314.556818874,MEM_STRESS,65.5
65.75,13.0,MEM_STRESS,65.75,0,17611,8105.058754745562,8872,MEM_STRESS,65.75,651572,4258347,362.6842762969194,4991548,MEM_STRESS,65.75,0.0,5555.628995490164,6144.0,1287.9757876756996,MEM_STRESS,65.75,667354.4246144256,4296230.466464072,0.0,4940169.866377432,MEM_STRESS,65.75
66.0,13.0,MEM_STRESS,66.0,0,17611,8105.058754745562,15364,MEM_STRESS,66.0,654861,4239557,362.6842762969194,4926064,MEM_STRESS,66.0,0.0,4824.479063517374,0.0,1287.9757876756996,MEM_STRESS,66.0,655224.4256153238,4274524.53183029,0.0,4918022.513782612,MEM_STRESS,66.0
66.25,13.0,MEM_STRESS,66.25,0,17611,2501.132904296041,15364,MEM_STRESS,66.25,651348,4115273,362.6842762969194,4926064,MEM_STRESS,66.25,0.0,48700.12550750276,0.0,1287.9757876756996,MEM_STRESS,66.25,653737.6605218849,4079959.7731435793,0.0,4902320.037771979,MEM_STRESS,66.25
66.5,13.0,MEM_STRESS,66.5,0,17611,2501.132904296041,15364,MEM_STRESS,66.5,635316,4085851,362.6842762969194,4891329,MEM_STRESS,66.5,0.0,341.6742085248882,0.0,1287.9757876756996,MEM_STRESS,66.5,648902.7565125934,4045674.1911797393,0.0,4894262.277390244,MEM_STRESS,66.5
66.75,13.0,MEM_STRESS,66.75,0,17611,2501.132904296041,15364,MEM_STRESS,66.75,631534,4039466,362.6842762969194,4681260,MEM_STRESS,66.75,0.0,341.6742085248882,0.0,1287.9757876756996,MEM_STRESS,66.75,640960.0561695079,4045674.1911797393,0.0,4774672.758159752,MEM_STRESS,66.75
67.0,13.0,MEM_STRESS,67.0,0,17611,2501.132904296041,15364,MEM_STRESS,67.0,575308,4039466,362.6842762969194,4668314,MEM_STRESS,67.0,0.0,341.6742085248882,0.0,437.7306769271141,MEM_STRESS,67.0,589879.0847949595,4045674.1911797393,0.0,4774672.758159752,MEM_STRESS,67.0
67.25,13.0,MEM_STRESS,67.25,0,17611,2501.132904296041,15364,MEM_STRESS,67.25,573696,4039615,362.6842762969194,4654686,MEM_STRESS,67.25,0.0,341.6742085248882,0.0,583.020046896962,MEM_STRESS,67.25,585708.045697672,4045828.673251791,0.0,4774672.758159752,MEM_STRESS,67.25
67.5,13.0,MEM_STRESS,67.5,0,17611,2501.132904296041,15364,MEM_STRESS,67.5,581215,4084210,362.6842762969194,4655505,MEM_STRESS,67.5,0.0,341.6742085248882,6144.0,534.2834309117857,MEM_STRESS,67.5,584287.4765708921,4054554.0640173024,0.0,4780397.783809236,MEM_STRESS,67.5
67.75,13.0,MEM_STRESS,67.75,0,17611,6103.280596198099,15364,MEM_STRESS,67.75,579306,4109274,362.6842762969194,4679881,MEM_STRESS,67.75,0.0,505.51420852488815,6144.0,141.3853094127134,MEM_STRESS,67.75,579282.9746350674,4047952.150379875,0.0,4789530.814855275,MEM_STRESS,67.75
68.0,13.0,MEM_STRESS,68.0,0,17611,6103.280596198099,15364,MEM_STRESS,68.0,497222,4069811,362.6842762969194,4697453,MEM_STRESS,68.0,0.0,833.1942085248884,6144.0,141.3853094127134,MEM_STRESS,68.0,498857.5433627071,4043731.563713209,0.0,4728959.80049368,MEM_STRESS,68.0
68.25,13.0,MEM_STRESS,68.25,0,17611,8155.562832415464,15364,MEM_STRESS,68.25,487860,4065100,362.6842762969194,4666208,MEM_STRESS,68.25,0.0,2202.945865712366,6144.0,141.3853094127134,MEM_STRESS,68.25,494354.06815228326,3915535.9895793055,0.0,3514368.0,MEM_STRESS,68.25
68.5,13.0,MEM_STRESS,68.5,0,15314,8160.682832415464,15364,MEM_STRESS,68.5,494110,2649880,362.6842762969194,4666208,MEM_STRESS,68.5,0.0,10265.923033046893,8192.0,141.3853094127134,MEM_STRESS,68.5,499565.1356140248,2774768.1289195246,0.0,3514368.0,MEM_STRESS,68.5
68.75,13.0,MEM_STRESS,68.75,0,15381,8160.682832415464,15364,MEM_STRESS,68.75,494110,2654741,362.6842762969194,4663121,MEM_STRESS,68.75,0.0,10453.099817460548,8192.0,141.3853094127134,MEM_STRESS,68.75,489254.9207997351,2751698.472318241,0.0,3514368.0,MEM_STRESS,68.75
69.0,13.0,MEM_STRESS,69.0,0,17588,8160.682832415464,15364,MEM_STRESS,69.0,494110,2720057,362.6842762969194,4637185,MEM_STRESS,69.0,0.0,9841.820579365309,8192.0,141.3853094127134,MEM_STRESS,69.0,492921.9015514728,2654717.522665021,0.0,1671168.0,MEM_STRESS,69.0
69.25,13.0,MEM_STRESS,69.25,0,17588,8160.682832415464,25750,MEM_STRESS,69.25,517729,2720057,362.6842762969194,3853651,MEM_STRESS,69.25,0.0,6812.710524227465,8192.0,9918.264807322768,MEM_STRESS,69.25,536536.2517361528,2730806.239466442,0.0,1671168.0,MEM_STRESS,69.25
69.5,13.0,MEM_STRESS,69.5,0,15381,8160.682832415464,35042,MEM_STRESS,69.5,525049,2723689,362.6842762969194,3838581,MEM_STRESS,69.5,0.0,566.74990067593,8192.0,9970.21770438875,MEM_STRESS,69.5,537099.0011167706,2814754.7693040795,0.0,3290112.0,MEM_STRESS,69.5
69.75,13.0,MEM_STRESS,69.75,0,15314,8160.682832415464,23742,MEM_STRESS,69.75,566344,2768515,362.6842762969194,4255378,MEM_STRESS,69.75,0.0,566.74990067593,8192.0,1515.394245378246,MEM_STRESS,69.75,536796.8073389927,2766653.3639151817,0.0,3290112.0,MEM_STRESS,69.75
70.0,13.0,MEM_STRESS,70.0,0,17611,8160.682832415464,14456,MEM_STRESS,70.0,566344,2832397,362.6842762969194,4291460,MEM_STRESS,70.0,0.0,566.74990067593,8192.0,1515.394245378246,MEM_STRESS,70.0,553989.631062292,2755147.402210921,0.0,4329069.502805841,MEM_STRESS,70.0
70.25,13.0,MEM_STRESS,70.25,0,17611,8160.682832415464,15364,MEM_STRESS,70.25,612184,2840360,362.6842762969194,4277236,MEM_STRESS,70.25,0.0,566.74990067593,8192.0,1515.394245378246,MEM_STRESS,70.25,601893.0545553007,2801796.6722990144,0.0,4281314.409371028,MEM_STRESS,70.25
70.5,13.0,MEM_STRESS,70.5,0,17611,8160.682832415464,15364,MEM_STRESS,70.5,629078,2841721,362.6842762969194,4276924,MEM_STRESS,70.5,0.0,566.74990067593,8192.0,1608.0418644258652,MEM_STRESS,70.5,594433.0103107722,2977101.292016709,0.0,4034995.35267693,MEM_STRESS,70.5
70.75,13.0,MEM_STRESS,70.75,0,17611,8160.682832415464,16983,MEM_STRESS,70.75,614261,3055104,362.6842762969194,3688946,MEM_STRESS,70.75,0.0,566.74990067593,8192.0,3249.466778695719,MEM_STRESS,70.75,589841.548100919,3257232.7306562234,0.0,3176734.0991613558,MEM_STRESS,70.75
71.0,12.0,MEM_STRESS,71.0,0,17611,8160.682832415464,25288,MEM_STRESS,71.0,613114,3176279,362.6842762969194,3584000,MEM_STRESS,71.0,0.0,1431.5294495481105,8192.0,3249.466778695719,MEM_STRESS,71.0,573031.4878357097,3268933.63732289,0.0,3189937.125511006,MEM_STRESS,71.0
71.25,12.0,MEM_STRESS,71.25,0,17611,8160.682832415464,40235,MEM_STRESS,71.25,433658,3323903,362.6842762969194,3584000,MEM_STRESS,71.25,0.0,1502.783424485454,8192.0,3587.2986232624967,MEM_STRESS,71.25,445780.1973851537,3290933.1609319123,0.0,3151101.252119003,MEM_STRESS,71.25
71.5,12.0,MEM_STRESS,71.5,0,17611,8160.682832415464,40235,MEM_STRESS,71.5,416522,3325883,362.6842762969194,4337664,MEM_STRESS,71.5,0.0,1611.428862294022,6144.0,3564.2368421511924,MEM_STRESS,71.5,447414.5824581153,3387019.4758651103,0.0,3340318.5176302628,MEM_STRESS,71.5
71.75,13.0,MEM_STRESS,71.75,0,17611,8160.682832415464,17172,MEM_STRESS,71.75,455365,3671145,362.6842762969194,4337664,MEM_STRESS,71.75,0.0,2174.4894446597345,6144.0,2137.3687990598096,MEM_STRESS,71.75,448862.29090255976,3746857.9511194015,0.0,4190519.209468765,MEM_STRESS,71.75
72.0,13.0,MEM_STRESS,72.0,0,17611,8160.682832415464,8872,MEM_STRESS,72.0,454911,3695137,362.6842762969194,4337664,MEM_STRESS,72.0,0.0,1519.1294446597346,6144.0,1342.1486909015057,MEM_STRESS,72.0,465396.2762177056,3758124.9065586864,0.0,4148646.340070112,MEM_STRESS,72.0
72.25,13.0,MEM_STRESS,72.25,0,17611,8160.682832415464,15364,MEM_STRESS,72.25,506992,3688472,362.6842762969194,4280112,MEM_STRESS,72.25,0.0,590.7027779930671,6144.0,1342.1486909015057,MEM_STRESS,72.25,534497.4067782481,3779168.708988284,0.0,4148646.340070112,MEM_STRESS,72.25
72.5,13.0,MEM_STRESS,72.5,0,17611,8160.682832415464,15364,MEM_STRESS,72.5,512643,3688472,362.6842762969194,4282265,MEM_STRESS,72.5,0.0,590.7027779930671,0.0,1342.1486909015057,MEM_STRESS,72.5,535949.7313496767,3779168.708988284,0.0,4145738.180070113,MEM_STRESS,72.5
72.75,12.0,MEM_STRESS,72.75,0,0,2513.9329042960417,15364,MEM_STRESS,72.75,556660,3689570,362.6842762969194,4141363,MEM_STRESS,72.75,0.0,590.7027779930671,0.0,1342.1486909015057,MEM_STRESS,72.75,535993.3088714387,3655837.732456635,0.0,4110058.145875678,MEM_STRESS,72.75
73.0,12.0,MEM_STRESS,73.0,0,0,2513.9329042960417,0,MEM_STRESS,73.0,556660,3652854,854.2042762969193,4089030,MEM_STRESS,73.0,0.0,590.7027779930671,0.0,1342.1486909015057,MEM_STRESS,73.0,560945.8494470045,3615717.9913771953,0.0,4099230.345781561,MEM_STRESS,73.0
73.25,12.0,MEM_STRESS,73.25,0,0,2513.9329042960417,0,MEM_STRESS,73.25,681265,3532858,4540.604276296921,3855449,MEM_STRESS,73.25,0.0,590.7027779930671,0.0,489.6280245973651,MEM_STRESS,73.25,678554.8190453249,3614669.415377196,0.0,4122290.206454189,MEM_STRESS,73.25
73.5,12.0,MEM_STRESS,73.5,0,2048,2513.9329042960417,2048,MEM_STRESS,73.5,683485,3532858,11176.124276296918,3523584,MEM_STRESS,73.5,0.0,3072.0,0.0,1080.9262834561018,MEM_STRESS,73.5,677065.2403786583,3562515.4294088404,0.0,4130468.583917848,MEM_STRESS,73.5
73.75,12.0,MEM_STRESS,73.75,0,2048,2513.9329042960417,2048,MEM_STRESS,73.75,676354,2434877,11421.884276296918,3523584,MEM_STRESS,73.75,0.0,3072.0,0.0,3072.0,MEM_STRESS,73.75,673773.9879792728,2681937.054304968,0.0,2095104.0,MEM_STRESS,73.75
74.0,13.0,MEM_STRESS,74.0,0,2048,2513.9329042960417,2048,MEM_STRESS,74.0,676119,2391108,11421.884276296918,3523584,MEM_STRESS,74.0,0.0,3072.0,0.0,3072.0,MEM_STRESS,74.0,676709.3443118626,2654900.92404002,0.0,2095104.0,MEM_STRESS,74.0
74.25,13.0,MEM_STRESS,74.25,0,2048,2513.9329042960417,2048,MEM_STRESS,74.25,676119,2444310,12159.16427629692,3481600,MEM_STRESS,74.25,0.0,3072.0,6144.0,3072.0,MEM_STRESS,74.25,679636.5321628918,2661241.53204002,24576.0,2095104.0,MEM_STRESS,74.25
74.5,13.0,MEM_STRESS,74.5,0,32454656,6103.280596198099,2048,MEM_STRESS,74.5,618086,2444310,64790.641487326415,3481600,MEM_STRESS,74.5,0.0,48681984.0,6144.0,3072.0,MEM_STRESS,74.5,607962.6980982842,2677118.6032781154,24576.0,2095104.0,MEM_STRESS,74.5
74.75,13.0,MEM_STRESS,74.75,0,32454656,6103.280596198099,32735232,MEM_STRESS,74.75,610304,2598914,64541.99019320877,25593856,MEM_STRESS,74.75,0.0,48681984.0,6144.0,49102848.0,MEM_STRESS,74.75,601027.6763573162,2820246.075689109,24576.0,35263488.0,MEM_STRESS,74.75
75.0,13.0,MEM_STRESS,75.0,0,32454656,8160.682832415464,32735232,MEM_STRESS,75.0,623499,2681167,454610.7479554522,25593856,MEM_STRESS,75.0,0.0,48681984.0,6144.0,49102848.0,MEM_STRESS,75.0,597972.0549623821,2803681.3354278635,18432.0,35263488.0,MEM_STRESS,75.0
75.25,13.0,MEM_STRESS,75.25,0,32454656,8160.682832415464,32735232,MEM_STRESS,75.25,623499,2828177,454364.9879554522,25593856,MEM_STRESS,75.25,0.0,48681984.0,8192.0,49102848.0,MEM_STRESS,75.25,602195.6230878332,2906900.684043327,18432.0,35263488.0,MEM_STRESS,75.25
75.5,13.0,MEM_STRESS,75.5,0,5429248,8160.682832415464,32735232,MEM_STRESS,75.5,585553,2828177,1327877.9479554524,25593856,MEM_STRESS,75.5,0.0,8143872.0,8192.0,49102848.0,MEM_STRESS,75.5,598511.251084048,3052410.183508876,18432.0,35263488.0,MEM_STRESS,75.5
75.75,13.0,MEM_STRESS,75.75,0,5429248,8160.682832415464,5185536,MEM_STRESS,75.75,587708,3269015,5695442.747955451,4218880,MEM_STRESS,75.75,0.0,8143872.0,8192.0,7778304.0,MEM_STRESS,75.75,596879.02391834,3400388.6791490465,18432.0,3201024.0,MEM_STRESS,75.75
76.0,13.0,MEM_STRESS,76.0,0,5429248,8160.682832415464,5185536,MEM_STRESS,76.0,600604,3448475,26258027.14568825,4556800,MEM_STRESS,76.0,0.0,8143872.0,8192.0,7778304.0,MEM_STRESS,76.0,596752.378908239,3566600.610597238,32775168.0,3201024.0,MEM_STRESS,76.0
76.25,13.0,MEM_STRESS,76.25,0,5947392,8160.682832415464,5185536,MEM_STRESS,76.25,601229,3507587,37336883.2,4598784,MEM_STRESS,76.25,0.0,8143872.0,8192.0,7778304.0,MEM_STRESS,76.25,602660.215775994,3548033.167117612,32775168.0,3201024.0,MEM_STRESS,76.25
76.5,13.0,MEM_STRESS,76.5,0,1730560,8152.490832415463,5703680,MEM_STRESS,76.5,674739,3507587,40847810.56,4640768,MEM_STRESS,76.5,0.0,1818624.0,8192.0,7778304.0,MEM_STRESS,76.5,683732.1411849622,3702662.258375474,32775168.0,3201024.0,MEM_STRESS,76.5
76.75,13.0,MEM_STRESS,76.75,0,1730560,8126.890832415463,1699840,MEM_STRESS,76.75,681448,3930611,42394624.0,4845568,MEM_STRESS,76.75,0.0,1818624.0,8192.0,1772544.0,MEM_STRESS,76.75,683732.1411849622,3866990.535883516,32775168.0,4686561.328350864,MEM_STRESS,76.75
77.0,13.0,MEM_STRESS,77.0,0,1730560,8126.890832415463,1699840,MEM_STRESS,77.0,679947,3919720,42394624.0,4845568,MEM_STRESS,77.0,0.0,1818624.0,6144.0,1772544.0,MEM_STRESS,77.0,687442.108182643,3859912.854805045,32775168.0,4763513.020149279,MEM_STRESS,77.0
77.25,13.0,MEM_STRESS,77.25,0,1730560,8126.890832415463,1699840,MEM_STRESS,77.25,682213,3953842,39783424.0,4845568,MEM_STRESS,77.25,0.0,1818624.0,6144.0,1772544.0,MEM_STRESS,77.25,690061.5326905794,3855823.715581788,32775168.0,4925422.385657173,MEM_STRESS,77.25
77.5,13.0,MEM_STRESS,77.5,0,518144,8116.157948010467,1699840,MEM_STRESS,77.5,819844,3953842,14106624.0,4808197,MEM_STRESS,77.5,0.0,0.0,3072.0,1772544.0,MEM_STRESS,77.5,785099.9127932059,3863743.999709888,135168.0,4925422.385657173,MEM_STRESS,77.5
77.75,13.0,MEM_STRESS,77.75,0,518144,6318.302152988567,520192,MEM_STRESS,77.75,824230,4033764,7783366.656,4821524,MEM_STRESS,77.75,0.0,0.0,3072.0,3072.0,MEM_STRESS,77.75,794835.8479928967,3937765.1874669697,135168.0,4935053.837085743,MEM_STRESS,77.75
78.0,13.0,MEM_STRESS,78.0,0,518144,4398.365833770981,520192,MEM_STRESS,78.0,760592,4049671,5636534.272000001,4955860,MEM_STRESS,78.0,0.0,0.0,3072.0,3072.0,MEM_STRESS,78.0,788914.2558088399,4002115.672061843,135168.0,4853678.308346632,MEM_STRESS,78.0
78.25,13.0,MEM_STRESS,78.25,0,518144,4592.488986423512,785408,MEM_STRESS,78.25,760592,4033627,332456.701096214,4989974,MEM_STRESS,78.25,0.0,0.0,3072.0,3072.0,MEM_STRESS,78.25,770154.5129894492,4006870.267693689,135168.0,4809438.243818633,MEM_STRESS,78.25
78.5,13.0,MEM_STRESS,78.5,0,1036288,4555.822079996605,1050624,MEM_STRESS,78.5,739432,4034185,327746.301096214,4988084,MEM_STRESS,78.5,0.0,519990.2882539684,0.0,3072.0,MEM_STRESS,78.5,709411.8927199751,4001221.240312755,163840.0,4925166.791308762,MEM_STRESS,78.5
78.75,13.0,MEM_STRESS,78.75,0,1036288,3113.37119043814,1036288,MEM_STRESS,78.75,722560,4083815,162008.52161666352,4988084,MEM_STRESS,78.75,0.0,898723.308051948,0.0,519147.6288173926,MEM_STRESS,78.75,711797.0650251826,4035328.133123565,163840.0,4902564.885937675,MEM_STRESS,78.75
79.0,13.0,MEM_STRESS,79.0,0,1036288,2592.597859247288,1036288,MEM_STRESS,79.0,689723,4099261,160712.5187294455,4988084,MEM_STRESS,79.0,0.0,870852.7587186147,0.0,1023559.8425396824,MEM_STRESS,79.0,711516.2758415568,4039472.150265364,163840.0,4898130.250763071,MEM_STRESS,79.0
79.25,13.0,MEM_STRESS,79.25,0,1112666,2513.9329042960417,1036288,MEM_STRESS,79.25,689723,4081775,320768.52355698124,4988084,MEM_STRESS,79.25,0.0,870852.7587186147,0.0,1052557.572063492,MEM_STRESS,79.25,706795.4700510807,4042339.350265363,163840.0,4908297.523898409,MEM_STRESS,79.25
79.5,13.0,MEM_STRESS,79.5,0,1116254,2513.9329042960417,1131359,MEM_STRESS,79.5,645944,4081775,320768.52355698124,4988084,MEM_STRESS,79.5,0.0,850126.9987186147,0.0,1068224.772063492,MEM_STRESS,79.5,634625.5403991246,4056208.677635964,163840.0,4908297.523898409,MEM_STRESS,79.5
79.75,13.0,MEM_STRESS,79.75,0,1229732,2513.9329042960417,1152997,MEM_STRESS,79.75,631542,4077524,317149.4017470265,4919296,MEM_STRESS,79.75,0.0,1572864.0,0.0,1062777.0920634922,MEM_STRESS,79.75,639692.1537221201,4032685.1098275934,147456.0,4904758.57989841,MEM_STRESS,79.75
80.0,13.0,MEM_STRESS,80.0,0,1759371,2513.9329042960417,1607211,MEM_STRESS,80.0,620976,4151005,150498.60061179844,4919296,MEM_STRESS,80.0,0.0,1572864.0,0.0,1572864.0,MEM_STRESS,80.0,628597.5349121923,4121827.49560423,147456.0,4863298.253074396,MEM_STRESS,80.0
80.25,13.0,MEM_STRESS,80.25,0,1812345,2513.9329042960417,1746288,MEM_STRESS,80.25,620976,4153469,152030.40708798892,4919296,MEM_STRESS,80.25,0.0,1572864.0,0.0,1572864.0,MEM_STRESS,80.25,633715.7144301266,4139040.799955215,147456.0,4863298.253074396,MEM_STRESS,80.25
80.5,13.0,MEM_STRESS,80.5,0,1571840,2513.9329042960417,1583338,MEM_STRESS,80.5,620976,4121141,361916.6066094331,4919296,MEM_STRESS,80.5,0.0,1572864.0,0.0,1572864.0,MEM_STRESS,80.5,625466.929447954,4137899.381288548,147456.0,4841940.654748308,MEM_STRESS,80.5
80.75,13.0,MEM_STRESS,80.75,0,518144,2568.4009894024243,1541555,MEM_STRESS,80.75,623241,4109928,361998.52660943306,4919296,MEM_STRESS,80.75,0.0,0.0,0.0,1572864.0,MEM_STRESS,80.75,625561.8864205014,4142958.835594299,147456.0,3618816.0,MEM_STRESS,80.75
81.0,13.0,MEM_STRESS,81.0,0,518144,2568.4009894024243,1050624,MEM_STRESS,81.0,623803,4130908,363718.84660943307,5128192,MEM_STRESS,81.0,0.0,0.0,3072.0,3072.0,MEM_STRESS,81.0,626507.841100834,4106508.060874637,155648.0,3846144.0,MEM_STRESS,81.0
81.25,13.0,MEM_STRESS,81.25,0,783360,3910.376054124409,1050624,MEM_STRESS,81.25,625789,4121646,157525.98253121236,5128192,MEM_STRESS,81.25,0.0,0.0,3072.0,3072.0,MEM_STRESS,81.25,628463.3375604129,4075263.972219293,155648.0,3846144.0,MEM_STRESS,81.25
81.5,13.0,MEM_STRESS,81.5,0,1048576,4241.856394566379,1050624,MEM_STRESS,81.5,626631,4044671,155606.22634073618,5128192,MEM_STRESS,81.5,0.0,0.0,3072.0,3072.0,MEM_STRESS,81.5,638622.7556099409,4075263.972219293,155648.0,3846144.0,MEM_STRESS,81.5
81.75,12.0,MEM_STRESS,81.75,0,18151424,4593.784282895156,18157568,MEM_STRESS,81.75,704036,4028110,405457.0366827576,11032576,MEM_STRESS,81.75,0.0,25654272.0,3072.0,25663488.0,MEM_STRESS,81.75,696758.1247446327,4024167.395868856,155648.0,12702720.0,MEM_STRESS,81.75
82.0,12.0,MEM_STRESS,82.0,0,18151424,4625.886191421412,18157568,MEM_STRESS,82.0,725826,2829556,405457.0366827576,11032576,MEM_STRESS,82.0,0.0,25654272.0,4096.0,25663488.0,MEM_STRESS,82.0,696638.7821107231,3038740.4716267902,155648.0,12702720.0,MEM_STRESS,82.0
82.25,12.0,MEM_STRESS,82.25,0,18151424,4676.403524754746,18157568,MEM_STRESS,82.25,708204,2783546,405457.0366827576,11032576,MEM_STRESS,82.25,0.0,25654272.0,3072.0,25663488.0,MEM_STRESS,82.25,693386.162241049,2919979.413962486,116736.0,12702720.0,MEM_STRESS,82.25
82.5,12.0,MEM_STRESS,82.5,0,18151424,4748.952570257391,18157568,MEM_STRESS,82.5,708204,2844070,405457.0366827576,11032576,MEM_STRESS,82.5,0.0,25654272.0,3072.0,25663488.0,MEM_STRESS,82.5,686576.1099107245,2930550.784634328,116736.0,12702720.0,MEM_STRESS,82.5
82.75,12.0,MEM_STRESS,82.75,0,1073152,4779.820976054492,18157568,MEM_STRESS,82.75,582389,2851525,405457.0366827576,11032576,MEM_STRESS,82.75,0.0,36864.0,3072.0,25663488.0,MEM_STRESS,82.75,578745.9817351337,2940372.435965308,116736.0,12702720.0,MEM_STRESS,82.75
83.0,13.0,MEM_STRESS,83.0,0,1073152,4779.820976054492,1071104,MEM_STRESS,83.0,568717,3028077,2386280.3916493594,4440064,MEM_STRESS,83.0,0.0,36864.0,3072.0,33792.0,MEM_STRESS,83.0,579721.2979316312,3196584.500824885,116736.0,2813952.0,MEM_STRESS,83.0
83.25,13.0,MEM_STRESS,83.25,0,94208,4779.820976054492,1071104,MEM_STRESS,83.25,578971,3123873,7760570.859530431,4440064,MEM_STRESS,83.25,0.0,36864.0,9216.0,33792.0,MEM_STRESS,83.25,581907.771310801,3208690.251219326,10195968.0,2813952.0,MEM_STRESS,83.25
83.5,13.0,MEM_STRESS,83.5,0,94208,11033.10434493842,94208,MEM_STRESS,83.5,579659,3289548,12583362.56,4440064,MEM_STRESS,83.5,0.0,36864.0,9216.0,33792.0,MEM_STRESS,83.5,583834.534705923,3205832.1534415483,10195968.0,2813952.0,MEM_STRESS,83.5
83.75,13.0,MEM_STRESS,83.75,0,139264,12855.012487562766,94208,MEM_STRESS,83.75,641558,3300360,12385484.8,4440064,MEM_STRESS,83.75,0.0,137705.17942857143,9216.0,33792.0,MEM_STRESS,83.75,655512.0841362235,3280540.834344092,10195968.0,2813952.0,MEM_STRESS,83.75
84.0,13.0,MEM_STRESS,84.0,0,139264,10457.508429773268,143360,MEM_STRESS,84.0,640908,3799624,13438021.12,4489216,MEM_STRESS,84.0,0.0,149422.08000000002,9216.0,364542.5046349207,MEM_STRESS,84.0,656360.0958052622,3918464.443923551,10195968.0,4487569.157813995,MEM_STRESS,84.0
84.25,13.0,MEM_STRESS,84.25,0,139264,10464.717389773268,143360,MEM_STRESS,84.25,629184,3840648,13438021.12,4489216,MEM_STRESS,84.25,0.0,152802.25523809527,12288.0,368820.0289523809,MEM_STRESS,84.25,651417.6217538771,3871930.106589239,13594624.0,4582237.746139276,MEM_STRESS,84.25
84.5,13.0,MEM_STRESS,84.5,0,139264,10464.717389773268,143360,MEM_STRESS,84.5,629184,3890975,13438021.12,4489216,MEM_STRESS,84.5,0.0,146589.98857142858,12288.0,252453.67669841272,MEM_STRESS,84.5,650456.3800917241,3855960.925870178,13594624.0,4463372.162280031,MEM_STRESS,84.5
