minutes,iowait_cpu 0,iowait_cpu 1,iowait_cpu 2,iowait_cpu 3,iowait_cpu 4,iowait_cpu 5,iowait_cpu 6,iowait_cpu 7,iowait_cpu 8,iowait_cpu 9,iowait_source,iowait_Minutes,irq_cpu 0,irq_cpu 1,irq_cpu 2,irq_cpu 3,irq_cpu 4,irq_cpu 5,irq_cpu 6,irq_cpu 7,irq_cpu 8,irq_cpu 9,irq_source,irq_Minutes,system_cpu 0,system_cpu 1,system_cpu 2,system_cpu 3,system_cpu 4,system_cpu 5,system_cpu 6,system_cpu 7,system_cpu 8,system_cpu 9,system_source,system_Minutes,user_cpu 0,user_cpu 1,user_cpu 2,user_cpu 3,user_cpu 4,user_cpu 5,user_cpu 6,user_cpu 7,user_cpu 8,user_cpu 9,user_source,user_Minutes,utilization_cpu 0,utilization_cpu 1,utilization_cpu 2,utilization_cpu 3,utilization_cpu 4,utilization_cpu 5,utilization_cpu 6,utilization_cpu 7,utilization_cpu 8,utilization_cpu 9,utilization_source,utilization_Minutes
46.25,6996,9784,7475,5038,4759,4790,4708,5098,0,0,IO,46.25,1494,8643,1720,469,461,437,495,456,0,0,IO,46.25,2948,3221,3167,2818,2518,2721,2517,2550,0,0,IO,46.25,11526,8062,12671,36282,34205,33580,35865,34437,0,0,IO,46.25,57.26528329170829,60.29014944404091,57.60856214172651,67.47555118424111,63.27721777982133,62.030810349152745,66.02386303362353,63.27265564301605,0,0,IO,46.25
46.5,6925,9762,7458,5108,4654,4892,4740,5104,0,0,IO,46.5,1486,8654,1722,471,461,440,490,461,0,0,IO,46.5,2935,3224,3165,2815,2509,2720,2540,2566,0,0,IO,46.5,11436,8075,12592,35884,34255,33767,35306,34400,0,0,IO,46.5,55.25921448332366,60.21135272242918,57.04112118706709,67.02703466263436,63.356703494107045,62.32071233327972,65.72358384500167,63.22506834917529,0,0,IO,46.5
46.75,6800,9765,7429,5214,4563,5078,5121,4888,0,0,IO,46.75,1395,8711,1729,492,468,479,467,484,0,0,IO,46.75,2935,3176,3252,2788,2479,2722,2648,2575,0,0,IO,46.75,10697,8089,12357,34595,34799,35257,34032,33887,0,0,IO,46.75,54.09173704597774,59.891476991414905,55.85814777493448,65.50470384807561,64.18121076665005,64.71567594661796,63.53332773046435,63.11195330464623,0,0,IO,46.75
47.0,6786,9660,7440,5179,4554,5051,5136,4916,0,0,IO,47.0,1390,8850,1735,493,467,481,463,484,0,0,IO,47.0,2935,3168,3264,2763,2491,2728,2675,2585,0,0,IO,47.0,10725,8077,12346,34596,34691,35473,34022,33848,0,0,IO,47.0,54.05463613300181,59.93848308964364,55.85814777493448,65.51728970666147,64.04899584161122,65.66739574348775,63.591505778804894,63.12759116032921,0,0,IO,47.0
47.25,6790,9595,7445,5116,4588,4994,5139,4916,0,0,IO,47.25,1398,8824,1743,493,466,483,463,484,0,0,IO,47.25,2945,3164,3276,2721,2499,2727,2675,2576,0,0,IO,47.25,10713,8073,12371,34784,34659,35543,34059,33822,0,0,IO,47.25,54.10563613300182,59.9842542908382,55.850225697012405,65.75359131793411,64.04140809651318,66.29383152662106,63.60127652195066,63.14473742240048,0,0,IO,47.25
47.5,6936,9060,7607,4880,4666,4737,5139,4910,0,0,IO,47.5,1400,8928,1767,494,466,483,463,483,0,0,IO,47.5,2987,3159,3290,2662,2523,2682,2660,2574,0,0,IO,47.5,10719,7970,12657,35371,34508,35696,33786,33853,0,0,IO,47.5,54.799665074322,59.99256792720183,56.82094154534538,66.0603569609735,63.86947152734758,66.6374071053086,63.33369240097145,63.17609415964131,0,0,IO,47.5
47.75,7259,8683,7743,4555,4787,4141,5221,5333,0,0,IO,47.75,1447,9125,1862,494,448,495,463,477,0,0,IO,47.75,3039,3074,3322,2611,2607,2593,2695,2579,0,0,IO,47.75,10845,7732,13221,36311,34102,37493,33123,33793,0,0,IO,47.75,55.33342191222283,59.88437496428897,58.72674091858436,67.43227665990989,63.0108709647117,69.71279467008664,61.94743999219713,63.060133268593496,0,0,IO,47.75
48.0,7320,8670,7670,4557,4924,4047,5243,5336,0,0,IO,48.0,1448,9211,1859,504,447,498,463,476,0,0,IO,48.0,3039,3094,3327,2624,2610,2590,2690,2641,0,0,IO,48.0,10841,7777,13109,36428,34075,37621,32973,33711,0,0,IO,48.0,55.5623707450893,59.90257382714648,58.76606296327945,67.30215757596672,63.03477260832616,69.79824377694385,61.96715378275218,63.03601752197925,0,0,IO,48.0
48.25,7272,8653,7663,4588,5033,3937,5241,5332,0,0,IO,48.25,1450,9135,1856,505,447,497,463,476,0,0,IO,48.25,3032,3114,3320,2645,2623,2579,2678,2632,0,0,IO,48.25,10847,7790,13071,36405,34083,37598,33099,33760,0,0,IO,48.25,55.61572788794644,59.92899973751063,58.5359074077239,67.30215757596672,63.088451973405526,70.0100049173394,62.05117924062762,62.93473017189291,0,0,IO,48.25
48.5,7087,9456,7084,4741,5310,3852,5198,5339,0,0,IO,48.5,1456,8965,1831,506,447,497,463,459,0,0,IO,48.5,2961,3148,3292,2773,2638,2571,2645,2636,0,0,IO,48.5,10975,7953,12858,36426,34127,37311,33465,33757,0,0,IO,48.5,56.16158897426202,59.90017889250596,57.68757453387262,67.297022737789,63.16280252285608,69.76593353316801,62.08694473770365,62.88492501469918,0,0,IO,48.5
48.75,6881,10207,6799,5036,5815,3773,4755,5097,0,0,IO,48.75,1519,8694,1744,505,452,503,479,441,0,0,IO,48.75,2861,3305,3247,2919,2684,2554,2487,2677,0,0,IO,48.75,11402,8312,11997,36440,34373,35771,33975,33912,0,0,IO,48.75,56.67327324816992,60.32241681232176,56.56401263216316,67.50333279942647,63.80716495120024,66.65614972015047,62.565299651391406,62.74238572367916,0,0,IO,48.75
49.0,6853,10101,6817,4899,5753,3824,4745,4987,0,0,IO,49.0,1513,8665,1744,504,452,497,479,443,0,0,IO,49.0,2858,3279,3180,2859,2673,2608,2486,2675,0,0,IO,49.0,11362,8305,12129,36440,34383,35706,33909,33644,0,0,IO,49.0,56.35008049295684,60.35609117285687,56.75077331540947,67.63990373258216,64.24342538563808,66.54298953727778,62.9780643351861,62.67555152609711,0,0,IO,49.0
49.25,6862,9771,7135,4498,4981,4142,4745,4988,0,0,IO,49.25,1498,8654,1757,503,452,496,477,444,0,0,IO,49.25,2864,3262,3171,2669,2676,2678,2532,2690,0,0,IO,49.25,11235,8288,12241,36173,34527,35738,33867,33621,0,0,IO,49.25,55.12510776568414,60.34312364038933,57.317642721296,67.48611108437859,64.61117166269433,66.47348062776005,62.92070367333332,62.67555152609711,0,0,IO,49.25
49.5,7171,9224,7346,3887,4554,4469,4744,5312,0,0,IO,49.5,1387,8575,1863,475,451,477,456,454,0,0,IO,49.5,2901,3148,3075,2323,2677,2963,2603,2721,0,0,IO,49.5,10366,8294,12767,35446,35307,35272,33605,33199,0,0,IO,49.5,54.443620820003154,60.15515072731456,57.75127804004475,66.0792027944406,66.33958496227828,66.5568606162038,63.07145297310649,62.44404046866278,0,0,IO,49.5
49.75,7147,9216,7324,3752,4552,4497,4750,5314,0,0,IO,49.75,1388,8563,1888,473,451,480,456,454,0,0,IO,49.75,2909,3144,3078,2346,2674,2992,2631,2707,0,0,IO,49.75,10351,8307,12871,35308,35368,35265,33583,33142,0,0,IO,49.75,54.49222082000317,60.15976924583308,58.00876516600357,66.06768353664287,66.58185625282348,66.59204160743481,63.06617253687607,62.40455475437706,0,0,IO,49.75
50.0,7178,9268,7240,3831,4559,4382,4761,5317,0,0,IO,50.0,1389,8558,1880,476,453,485,456,456,0,0,IO,50.0,2926,3143,3099,2428,2706,2977,2658,2826,0,0,IO,50.0,10350,8289,12873,35830,35423,35240,33582,33207,0,0,IO,50.0,54.485299413631786,60.14020202748685,58.08519353763195,66.24827709623257,66.7671696758739,66.72728153417475,63.05072585813211,62.40215544403223,0,0,IO,50.0
50.25,7186,8856,6828,3860,4657,4253,4825,5317,0,0,IO,50.25,1389,8545,1880,478,453,490,456,459,0,0,IO,50.25,2997,3118,3120,2553,2734,2956,2686,2917,0,0,IO,50.25,10328,8241,12936,36542,35779,35267,33481,33334,0,0,IO,50.25,54.23577163585398,59.89621544342728,58.06752409318749,66.71999674260698,66.88221266529187,66.8698211728694,62.95132888780257,62.53803438658091,0,0,IO,50.25
50.5,7208,8403,6416,3987,4793,4113,5369,5356,0,0,IO,50.5,1390,8354,1869,519,475,511,455,482,0,0,IO,50.5,3145,3034,3161,2855,2947,2858,2919,3151,0,0,IO,50.5,10100,8059,13140,38362,36428,35921,33252,34927,0,0,IO,50.5,54.19073028179864,59.21567587489116,58.239217010036725,70.120196846476,67.94990159061105,67.30619124376662,62.60493006697206,65.44782332741025,0,0,IO,50.5
50.75,7197,8442,6358,4027,4752,4119,5382,5356,0,0,IO,50.75,1393,8364,1868,522,475,510,456,483,0,0,IO,50.75,3139,3034,3155,2903,2923,2883,2914,3172,0,0,IO,50.75,10109,8041,13138,38430,36430,35958,33244,35036,0,0,IO,50.75,54.15901820015268,59.23749940430292,58.20085407713631,70.05344144359997,67.61561270457022,67.41904395079816,62.43375558358103,65.68658850847633,0,0,IO,50.75
51.0,7224,8513,6211,4030,4752,4119,5447,5356,0,0,IO,51.0,1388,8451,1855,523,473,510,456,486,0,0,IO,51.0,3127,3038,3140,2994,2909,2871,2906,3125,0,0,IO,51.0,10107,7997,13114,38342,36134,35982,33280,35210,0,0,IO,51.0,54.25141820015266,59.15858983239335,58.21843322715296,69.91229945460117,67.06724009810141,67.58721237280649,62.39067226786979,65.6406863724489,0,0,IO,51.0
51.25,7037,9175,5965,4348,4814,4113,5447,5339,0,0,IO,51.25,1392,8460,1844,524,475,508,456,491,0,0,IO,51.25,3116,3069,3077,3026,2905,2840,2865,3071,0,0,IO,51.25,10294,7954,13069,37602,35638,35962,33507,35220,0,0,IO,51.25,55.273588158644046,59.18146892500849,58.09541715572437,69.6583912311858,66.25531271714902,67.35691414325825,62.47089492854245,65.86762740393203,0,0,IO,51.25
51.5,6835,9967,5770,4813,4772,3896,5460,4983,0,0,IO,51.5,1447,8540,1789,528,465,501,462,510,0,0,IO,51.5,3061,3148,3029,3194,2762,2743,2627,2914,0,0,IO,51.5,11144,7597,12967,36728,34298,35908,33771,36724,0,0,IO,51.5,55.787544471284974,58.94549903417685,57.77118793635414,68.6638679384124,63.97988135378563,66.8616668755389,62.714097045929456,67.96768969374229,0,0,IO,51.5
51.75,6891,9918,5698,4807,4661,3838,5568,4986,0,0,IO,51.75,1446,8609,1778,527,467,501,463,509,0,0,IO,51.75,3114,3186,3014,3223,2749,2702,2632,2914,0,0,IO,51.75,11129,7651,12754,36696,34338,35910,33739,37117,0,0,IO,51.75,55.73761676565728,59.01834362793879,57.07702072746656,68.35455192206992,63.98316468711897,66.8616668755389,62.70175004015744,68.26863051794886,0,0,IO,51.75
52.0,6936,9906,5756,4732,4664,3813,5592,4978,0,0,IO,52.0,1450,8643,1773,525,467,500,463,514,0,0,IO,52.0,3145,3186,3022,3172,2733,2670,2628,2912,0,0,IO,52.0,11130,7678,12715,36438,34447,35901,33757,36926,0,0,IO,52.0,55.84096771803822,59.03349590066605,57.03568739413322,68.4637523179767,64.01438128375761,67.00392282791988,62.78880413171808,68.10803040748694,0,0,IO,52.0
52.25,7348,10024,6378,4526,4610,3635,5662,4979,0,0,IO,52.25,1449,8702,1766,516,466,501,464,513,0,0,IO,52.25,3216,3188,3062,2898,2687,2640,2643,2962,0,0,IO,52.25,11137,7764,12603,36141,34706,35951,33753,36896,0,0,IO,52.25,55.68081825567263,59.143639907534286,56.76532047683998,68.18613372832795,64.41256804421933,67.23182838347542,62.94491227937105,68.12678274222499,0,0,IO,52.25
52.5,8058,10073,6652,4187,4554,3575,5859,5211,0,0,IO,52.5,1452,8819,1646,480,452,505,496,512,0,0,IO,52.5,3291,3264,3225,2597,2455,2431,2721,3055,0,0,IO,52.5,10875,8046,11977,34916,35690,37323,33667,36550,0,0,IO,52.5,55.39074789810624,59.9690526139374,55.19204857927158,65.39610217375264,65.83083990928242,70.30259583352655,63.01005142078518,67.02431709412889,0,0,IO,52.5
52.75,8079,9985,6709,4196,4488,3511,5823,5211,0,0,IO,52.75,1448,8820,1642,481,451,501,498,506,0,0,IO,52.75,3326,3270,3250,2548,2422,2390,2728,3053,0,0,IO,52.75,10837,8053,11979,34940,35643,37469,33645,35901,0,0,IO,52.75,55.32846810012645,59.93226440960719,55.10868697032497,65.39042975311771,65.67623633208005,70.26704370931878,62.949576238287946,67.2760961591041,0,0,IO,52.75
53.0,8048,9865,6777,4219,4455,3583,5831,5226,0,0,IO,53.0,1451,8815,1624,480,453,501,493,502,0,0,IO,53.0,3304,3263,3252,2568,2434,2405,2728,3053,0,0,IO,53.0,10850,8082,12044,35121,35715,37535,33559,35655,0,0,IO,53.0,55.1672853675812,59.923106751949526,54.89323712981461,65.40423015743588,65.55362103903974,70.41091499426689,62.82726732386985,67.60267526497496,0,0,IO,53.0
53.25,7782,9504,7259,4313,4160,3823,5818,5267,0,0,IO,53.25,1444,8789,1633,485,452,501,488,494,0,0,IO,53.25,3147,3256,3263,2632,2417,2429,2734,3040,0,0,IO,53.25,10747,8093,12149,35857,35802,37567,33371,35551,0,0,IO,53.25,54.00774993634575,59.90699432569786,54.88659665362414,65.50901673115628,65.57537213961727,70.26781301291493,62.55341515712162,67.24496838453601,0,0,IO,53.25
53.5,7318,8975,7586,4631,3999,4118,5775,5682,0,0,IO,53.5,1389,8676,1703,513,452,500,443,473,0,0,IO,53.5,2971,3236,3280,2676,2399,2546,2744,2981,0,0,IO,53.5,10092,8118,12372,36586,35861,37403,33109,34117,0,0,IO,53.5,52.47966506965408,59.123132585412506,55.14177083043228,67.62380900336876,65.75061783336444,69.30567487057152,62.16046122581591,64.08797161298656,0,0,IO,53.5
53.75,7316,9004,7662,4617,3935,4147,5754,5695,0,0,IO,53.75,1389,8650,1705,511,451,499,442,475,0,0,IO,53.75,2994,3209,3297,2679,2366,2567,2758,2981,0,0,IO,53.75,10088,8100,12424,36729,35712,37468,33127,34016,0,0,IO,53.75,52.1712367542419,59.10036809265888,55.37141732095868,67.95575934572581,65.59803216564697,69.06632649394814,62.29273008594127,64.22574506019991,0,0,IO,53.75
54.0,7316,9020,7639,4586,3938,4234,5655,5698,0,0,IO,54.0,1392,8637,1714,510,451,499,443,475,0,0,IO,54.0,2998,3219,3281,2637,2356,2569,2757,2943,0,0,IO,54.0,10129,8146,12449,36844,35712,37482,33281,34024,0,0,IO,54.0,52.49683757841772,59.10664587043665,55.387081606672965,68.06977215933574,65.59900716564698,69.10953457198121,62.35454452887561,63.99397962713169,0,0,IO,54.0
54.25,7341,9210,7565,4360,3916,4570,5536,5510,0,0,IO,54.25,1389,8596,1728,509,451,498,445,480,0,0,IO,54.25,3039,3214,3259,2554,2342,2615,2708,2844,0,0,IO,54.25,10188,8181,12547,37134,35536,37377,33519,34054,0,0,IO,54.25,53.73757408635425,59.12596253710333,56.31396951432082,68.16367243413347,65.15751942845701,68.58350172982337,62.7122767983152,64.26247892960075,0,0,IO,54.25
54.5,7303,9565,7497,3887,3937,5131,5087,5249,0,0,IO,54.5,1364,8540,1797,497,442,482,467,488,0,0,IO,54.5,3147,3135,3209,2462,2365,2793,2556,2643,0,0,IO,54.5,10644,8259,12692,38839,35072,34899,33959,35490,0,0,IO,54.5,54.65970453631368,59.928595045600325,57.397372893839865,70.21187743404495,64.76234769733948,64.99891516561404,63.04783272281138,65.04655939390565,0,0,IO,54.5
54.75,7202,9562,7452,3902,3963,5184,5056,5182,0,0,IO,54.75,1351,8541,1797,490,444,481,468,488,0,0,IO,54.75,3130,3133,3206,2460,2390,2799,2547,2633,0,0,IO,54.75,10672,8300,12777,38873,35088,34856,33964,35327,0,0,IO,54.75,54.68742059513409,59.99308903362796,57.37473321130018,70.18432439210238,64.7165629727074,64.83791306216193,63.10172500536543,64.9014621837007,0,0,IO,54.75
55.0,7187,9555,7430,3890,3956,5199,5060,5182,0,0,IO,55.0,1355,8552,1791,490,438,481,468,489,0,0,IO,55.0,3131,3124,3206,2457,2390,2808,2556,2626,0,0,IO,55.0,10706,8294,12769,38534,35121,34736,33965,35315,0,0,IO,55.0,54.76945905667256,59.99291335795228,57.38976654463352,70.07064464638829,64.70236297270739,64.7177132508621,63.11767296018839,64.9638536485818,0,0,IO,55.0
55.25,7138,9488,7412,3880,3968,5169,5037,5193,0,0,IO,55.25,1362,8564,1787,489,436,482,468,491,0,0,IO,55.25,3107,3114,3186,2446,2392,2807,2566,2636,0,0,IO,55.25,10734,8291,12800,38215,35119,34744,33987,35291,0,0,IO,55.25,55.00247554018903,59.99291335795228,57.55285344939544,69.75452660121192,64.73216852826295,64.63727789732675,63.11833962685505,64.9750001370948,0,0,IO,55.25
55.5,6747,9302,7280,3875,4493,4686,5111,5197,0,0,IO,55.5,1387,8731,1770,487,437,484,470,495,0,0,IO,55.5,2925,3070,3086,2401,2411,2670,2625,2709,0,0,IO,55.5,10776,8408,13095,37835,35166,34855,34001,35244,0,0,IO,55.5,56.21758287533719,60.20631997641839,58.98121050067753,69.41787539312206,64.93899289881574,64.87124920312124,63.172530026420674,64.99544435116977,0,0,IO,55.5
55.75,6194,9161,7180,3908,4760,4219,5388,5521,0,0,IO,55.75,1567,8830,1724,471,466,484,476,503,0,0,IO,55.75,2675,2877,3048,2348,2673,2482,2779,2788,0,0,IO,55.75,11432,8392,13732,36890,35372,35859,34031,34434,0,0,IO,55.75,57.448127059052005,60.62117419318962,60.03297222222227,67.65333710130906,65.23314020435886,66.42835429891797,63.47297506391045,64.5114520671633,0,0,IO,55.75
56.0,6119,9145,7261,3945,4772,4234,5371,5515,0,0,IO,56.0,1577,8812,1721,471,465,483,476,503,0,0,IO,56.0,2663,2876,3063,2359,2663,2474,2777,2795,0,0,IO,56.0,11442,8379,13727,36892,35372,35852,34020,34451,0,0,IO,56.0,57.40746039238535,60.59101892499039,59.80632380952385,67.65798918026101,65.21864020435886,66.3895998206185,63.42243209929312,64.54605712668712,0,0,IO,56.0
56.25,6287,9160,7318,4125,4781,4316,5356,5508,0,0,IO,56.25,1575,8771,1718,470,466,482,473,502,0,0,IO,56.25,2681,2880,3083,2337,2667,2473,2780,2769,0,0,IO,56.25,11411,8349,13593,36713,35293,35803,34019,34457,0,0,IO,56.25,57.31839729714725,60.651457962851374,59.97301230158733,67.63321367991595,65.08957353769219,66.4031618309917,63.112697391223726,64.52444422346132,0,0,IO,56.25
56.5,6484,9208,7727,4230,4801,4685,5350,5487,0,0,IO,56.5,1557,8692,1702,463,468,479,473,500,0,0,IO,56.5,2746,2923,3220,2295,2665,2491,2782,2676,0,0,IO,56.5,11309,8124,13064,36025,35062,35781,33991,34510,0,0,IO,56.5,54.4534018870019,60.22545530332848,57.94341944444449,67.62825245172698,65.03247909324774,66.41425842920026,62.81408492610266,64.67023776741736,0,0,IO,56.5
56.75,6945,9300,8006,4546,4796,5299,5301,4848,0,0,IO,56.75,1414,8546,1619,427,466,459,460,495,0,0,IO,56.75,2909,3137,3416,2415,2645,2651,2790,2570,0,0,IO,56.75,10672,7313,11972,33575,33881,35605,33658,35896,0,0,IO,56.75,52.79191332190775,57.526402115304,54.49102710234209,62.39528086670096,63.217834689237705,66.06323950312277,62.66730977283036,66.66988843288534,0,0,IO,56.75
57.0,6948,9305,8026,4543,4874,5308,5321,4848,0,0,IO,57.0,1415,8546,1618,425,468,459,460,490,0,0,IO,57.0,2954,3141,3409,2416,2632,2651,2800,2570,0,0,IO,57.0,10671,7235,12006,33594,33896,35715,33507,35886,0,0,IO,57.0,52.9281823695268,57.413831562141006,54.479764007104,62.173950924421,63.192889451142456,66.03346785648863,62.65213725821048,66.64587203604981,0,0,IO,57.0
57.25,6960,9338,8061,4530,4876,5309,5309,4850,0,0,IO,57.25,1418,8555,1622,424,465,459,460,491,0,0,IO,57.25,2978,3140,3408,2416,2629,2658,2794,2561,0,0,IO,57.25,10674,7229,12080,33566,34009,35714,33503,36006,0,0,IO,57.25,53.00646991531436,57.423496329189256,54.45822948329449,62.14160699518607,63.29564804327496,65.93573791420869,62.63309597872971,66.63508038880815,0,0,IO,57.25
57.5,7084,9423,8221,4366,4995,5291,5309,4833,0,0,IO,57.5,1417,8569,1620,426,463,458,460,490,0,0,IO,57.5,3197,3137,3398,2385,2590,2643,2732,2540,0,0,IO,57.5,10685,7215,12303,34046,34542,35696,33462,36081,0,0,IO,57.5,54.1583770581715,57.51836876358018,55.186893025308045,62.57945243545312,63.881447545298,65.64952150822904,62.58388054416427,66.72238999063136,0,0,IO,57.5
57.75,7356,9390,8224,4244,5130,5244,4838,4779,0,0,IO,57.75,1453,8631,1691,460,445,437,456,484,0,0,IO,57.75,3321,3090,3341,2331,2484,2610,2501,2459,0,0,IO,57.75,10862,7270,12596,35283,35604,35122,33646,36343,0,0,IO,57.75,55.163394802012775,57.61106022147026,55.55879975279109,64.4913539422393,65.94881101525161,64.71025883095832,62.30240037960805,67.05281927029024,0,0,IO,57.75
58.0,7356,9281,8107,4271,5063,5222,4830,4758,0,0,IO,58.0,1450,8664,1668,455,445,436,456,483,0,0,IO,58.0,3303,3086,3288,2334,2480,2547,2510,2448,0,0,IO,58.0,10833,7259,12533,35060,35779,35124,33709,36517,0,0,IO,58.0,54.865678135346094,57.76141356935929,55.52312789131923,64.64568785863293,65.91486933054743,64.8516784113779,62.55579618981264,66.97958301371068,0,0,IO,58.0
58.25,7333,9038,7837,4319,4952,4995,4810,4743,0,0,IO,58.25,1447,8872,1655,455,446,437,456,475,0,0,IO,58.25,3150,3048,3222,2329,2484,2558,2580,2475,0,0,IO,58.25,10786,7537,12285,34606,35892,35137,33877,36335,0,0,IO,58.25,53.43996793823325,58.06866555601278,54.816443081684426,64.7679581371669,66.3711459069826,65.30843913138686,63.400044331965326,66.94800893963661,0,0,IO,58.25
58.5,7321,8620,7618,4394,4726,4899,4809,4769,0,0,IO,58.5,1357,9225,1556,436,453,461,463,462,0,0,IO,58.5,2985,2914,3065,2362,2472,2570,2830,2522,0,0,IO,58.5,9944,8116,11855,34018,36578,35980,35187,35049,0,0,IO,58.5,52.27142456140351,59.96525200613316,54.477020966810976,64.30178333593292,68.21492027528627,67.38902194219182,66.69561880803673,65.45417317275455,0,0,IO,58.5
58.75,7330,8615,7576,4381,4728,4874,4759,4747,0,0,IO,58.75,1337,9233,1559,439,446,461,463,462,0,0,IO,58.75,2974,2912,3067,2371,2496,2580,2830,2532,0,0,IO,58.75,9906,8179,11758,33948,36566,35980,35164,34966,0,0,IO,58.75,52.17731602564103,59.939678642057615,54.40971435786436,63.988299713745626,68.17053210476114,67.42440772862761,66.87451109075404,65.19811457505078,0,0,IO,58.75
59.0,7196,8610,7456,4263,4785,4970,4778,4736,0,0,IO,59.0,1356,9264,1581,433,445,461,466,464,0,0,IO,59.0,2972,2939,3090,2392,2539,2598,2846,2595,0,0,IO,59.0,10061,8255,12029,34817,36549,35976,35506,34969,0,0,IO,59.0,52.37355151871386,60.12323246835928,55.62860671185541,64.13869437621794,67.92157763943115,67.452816534764,66.97616748705381,65.1835529608166,0,0,IO,59.0
59.25,7187,8576,6933,4155,5169,5001,4779,4736,0,0,IO,59.25,1367,9452,1608,438,445,461,466,463,0,0,IO,59.25,2982,2917,3064,2412,2593,2610,2865,2631,0,0,IO,59.25,10216,8336,12596,35451,36163,35923,36022,34952,0,0,IO,59.25,55.2768797238421,60.86110082994644,57.2524910192147,64.41191538833036,67.30180730752137,67.10533401817925,67.20322623247506,65.13749469751127,0,0,IO,59.25
59.5,7178,8625,6730,3827,5462,5062,4789,4736,0,0,IO,59.5,1443,9868,1789,481,449,490,502,464,0,0,IO,59.5,2999,2786,3066,2485,3030,2672,3012,2848,0,0,IO,59.5,11304,8733,13672,37810,35522,35116,37931,33810,0,0,IO,59.5,58.04677495603817,62.45960994202896,60.40735436507939,68.22756531733256,66.50002369856655,65.00326505674957,68.97238597751921,63.70871755695138,0,0,IO,59.5
59.75,7197,8597,6646,3852,5452,5047,4784,4736,0,0,IO,59.75,1449,10117,1781,479,451,489,501,472,0,0,IO,59.75,2989,2786,3113,2496,3034,2672,3004,2865,0,0,IO,59.75,11361,8765,13698,37824,35464,34940,37935,33796,0,0,IO,59.75,58.2770670805803,62.987851956264734,61.04841507936512,68.7078236626636,66.82661255517776,65.07813282786734,70.02021989970814,63.69562150764929,0,0,IO,59.75
60.0,7247,8569,6636,3902,5389,4896,4840,4762,0,0,IO,60.0,1452,10074,1797,475,447,486,495,472,0,0,IO,60.0,3038,2802,3157,2501,3024,2672,3013,2863,0,0,IO,60.0,11377,8691,13639,37538,35852,35053,37485,33822,0,0,IO,60.0,58.36406708058026,63.19675433721713,61.05209365079368,68.99547225047905,67.18893505910621,65.3859989627902,69.80958800105125,63.75146732820314,0,0,IO,60.0
60.25,7291,8695,6862,4065,4376,4538,4846,4769,0,0,IO,60.25,1452,9846,1808,474,452,485,493,472,0,0,IO,60.25,3097,2818,3271,2511,2933,2658,2983,2873,0,0,IO,60.25,11414,8735,13437,37462,35981,35115,36362,33799,0,0,IO,60.25,58.814067080580216,63.286527737872255,61.039224603174624,68.96283143010145,67.37728109085225,65.4040989627902,69.53328199594526,63.7082752583266,0,0,IO,60.25
60.5,7340,8870,6954,4257,3842,4066,5150,4858,0,0,IO,60.5,1500,9427,1846,463,463,471,465,476,0,0,IO,60.5,3197,2966,3450,2528,2637,2603,2795,2920,0,0,IO,60.5,11697,8606,13232,36966,36600,36267,35251,34040,0,0,IO,60.5,59.44008928571424,62.85459739952776,61.0841666666667,68.18860948231429,67.69637379443996,67.71715959051828,65.63144699014248,63.92489394018871,0,0,IO,60.5
60.75,7341,8938,7004,4266,3644,4062,5149,4806,0,0,IO,60.75,1503,9278,1840,463,463,468,468,474,0,0,IO,60.75,3198,3006,3467,2527,2622,2590,2742,2863,0,0,IO,60.75,11634,8598,13306,36887,36463,36389,35329,34172,0,0,IO,60.75,59.4010178571428,62.638178514052086,61.28933888888892,68.24109639285558,67.15692597968432,67.79291157794344,65.89231698403745,63.70794932448739,0,0,IO,60.75
61.0,7344,8942,7018,4290,3842,4110,5139,4837,0,0,IO,61.0,1501,9212,1844,462,464,467,468,474,0,0,IO,61.0,3216,3008,3416,2548,2634,2588,2741,2832,0,0,IO,61.0,11574,8625,13310,36680,36371,36401,35286,34190,0,0,IO,61.0,58.98601785714283,62.50209511458119,61.21408174603177,67.90016324642848,67.26434859873193,67.81491725559913,65.92098634245683,63.74795669766977,0,0,IO,61.0
61.25,7446,9127,6983,4376,4700,4348,5148,4804,0,0,IO,61.25,1491,9039,1854,461,463,466,468,470,0,0,IO,61.25,3202,3033,3261,2548,2643,2583,2740,2574,0,0,IO,61.25,11402,8460,13370,35780,36198,36298,35319,34229,0,0,IO,61.25,56.37722023809525,62.21706821674314,60.36880079365078,67.76208530938878,66.77311558433253,67.68823096411283,65.97331765558815,63.80787401811825,0,0,IO,61.25
61.5,7491,9541,6898,4392,5104,4577,5136,4646,0,0,IO,61.5,1423,8686,1854,453,461,461,477,451,0,0,IO,61.5,3182,3156,3095,2545,2674,2581,2693,2313,0,0,IO,61.5,10510,8361,13593,35167,35711,35796,35625,35360,0,0,IO,61.5,55.08263348861428,61.50648017365296,59.20897380952383,65.60321030077415,66.17518549775242,66.61321839314176,66.15738767723319,64.84216962321939,0,0,IO,61.5
61.75,7448,9495,6908,4379,5152,4610,5139,4623,0,0,IO,61.75,1408,8701,1863,453,461,461,476,452,0,0,IO,61.75,3148,3158,3095,2550,2662,2581,2682,2299,0,0,IO,61.75,10585,8352,13543,35033,35637,35776,35587,35369,0,0,IO,61.75,55.34483901620072,61.37911341358245,59.362338755534125,65.74323627461926,66.07878897069361,66.24158853036565,66.09044588125138,64.8331469712949,0,0,IO,61.75
